source_dataset,source_dataset_id,program_year,program_type,ce_id,ce_name,county,region,claim_date,total_meals,reimbursement_amount,reimbursement_per_meal,data_quality_flags
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00200,MCKINNEY ISD,COLLIN,2,2019-08-01T00:00:00.000,1073,3219.48,3.00044734389562,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00203,PRINCETON ISD,COLLIN,2,2019-06-01T00:00:00.000,7336,22200.29,3.026211832061069,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00206,BLUE RIDGE ISD,COLLIN,2,2019-06-01T00:00:00.000,1385,3895.15,2.8123826714801443,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00207,COMMUNITY ISD,COLLIN,2,2019-06-01T00:00:00.000,5565,15438.75,2.774258760107817,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00211,COLUMBUS ISD,COLORADO,3,2019-06-01T00:00:00.000,2735,8512.9,3.112577696526508,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00211,COLUMBUS ISD,COLORADO,3,2019-07-01T00:00:00.000,965,3212.4,3.328911917098446,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00213,WEIMAR ISD,COLORADO,3,2019-06-01T00:00:00.000,559,1895.01,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00213,WEIMAR ISD,COLORADO,3,2019-07-01T00:00:00.000,689,2411.5,3.5,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00213,WEIMAR ISD,COLORADO,3,2019-08-01T00:00:00.000,47,164.5,3.5,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00214,NEW BRAUNFELS ISD,COMAL,4,2019-06-01T00:00:00.000,3012,8750.68,2.90527224435591,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00215,COMAL ISD,COMAL,4,2019-06-01T00:00:00.000,2715,7851.9,2.8920441988950274,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00215,COMAL ISD,COMAL,4,2019-07-01T00:00:00.000,338,957.36,2.8324260355029587,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00216,COMANCHE ISD,COMANCHE,1,2019-06-01T00:00:00.000,2294,6600.41,2.8772493461203137,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00224,VALLEY VIEW ISD-VALLEY VIEW,COOKE,2,2019-06-01T00:00:00.000,2135,5683.9,2.662248243559719,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00224,VALLEY VIEW ISD-VALLEY VIEW,COOKE,2,2019-07-01T00:00:00.000,1343,3746.3,2.7895011169024575,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00224,VALLEY VIEW ISD-VALLEY VIEW,COOKE,2,2019-08-01T00:00:00.000,85,254.6,2.9952941176470587,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00231,GATESVILLE ISD,CORYELL,2,2019-05-01T00:00:00.000,874,2641.11,3.0218649885583524,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00231,GATESVILLE ISD,CORYELL,2,2019-06-01T00:00:00.000,9108,26403.37,2.8989207290294248,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00231,GATESVILLE ISD,CORYELL,2,2019-07-01T00:00:00.000,6633,20204.78,3.0460998040102516,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00231,GATESVILLE ISD,CORYELL,2,2019-08-01T00:00:00.000,2565,7652.12,2.9832826510721246,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00234,COPPERAS COVE ISD,CORYELL,2,2019-06-01T00:00:00.000,14220,41163.25,2.8947433192686356,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00234,COPPERAS COVE ISD,CORYELL,2,2019-07-01T00:00:00.000,6643,20106.96,3.026789101309649,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00237,CROCKETT CO CONS ISD,CROCKETT,4,2019-06-01T00:00:00.000,1679,4671.81,2.7824955330553904,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00253,TRINITY BASIN PREPARATORY,DALLAS,2,2019-06-01T00:00:00.000,7525,22049.75,2.930199335548173,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00253,TRINITY BASIN PREPARATORY,DALLAS,2,2019-07-01T00:00:00.000,2679,8188.3,3.0564762971257933,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00253,TRINITY BASIN PREPARATORY,DALLAS,2,2019-08-01T00:00:00.000,26,91.0,3.5,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00260,"A PLUS CHARTER SCHOOLS, Inc. DBA A + ACADEMY",DALLAS,2,2019-05-01T00:00:00.000,150,434.75,2.8983333333333334,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00260,"A PLUS CHARTER SCHOOLS, Inc. DBA A + ACADEMY",DALLAS,2,2019-06-01T00:00:00.000,4757,13072.73,2.7481038469623713,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00261,"A PLUS CHARTER SCHOOLS, INC. DBA INSPIRED VISION ACADEMY",DALLAS,2,2019-05-01T00:00:00.000,36,100.79,2.7997222222222224,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00261,"A PLUS CHARTER SCHOOLS, INC. DBA INSPIRED VISION ACADEMY",DALLAS,2,2019-06-01T00:00:00.000,2461,6996.54,2.8429662738724097,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00270,CITYSCAPE SCHOOLS,DALLAS,2,2019-06-01T00:00:00.000,2288,6611.32,2.8895629370629368,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00274,CARROLLTON-FARMERS BRANCH,DALLAS,2,2019-06-01T00:00:00.000,32904,97365.11,2.959066070994408,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00274,CARROLLTON-FARMERS BRANCH,DALLAS,2,2019-07-01T00:00:00.000,6968,22642.1,3.2494402985074626,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00275,CEDAR HILL ISD,DALLAS,2,2019-05-01T00:00:00.000,474,1398.11,2.9495991561181434,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00275,CEDAR HILL ISD,DALLAS,2,2019-06-01T00:00:00.000,18122,53602.33,2.9578595077805985,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00275,CEDAR HILL ISD,DALLAS,2,2019-07-01T00:00:00.000,6563,20166.4,3.072741124485754,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00275,CEDAR HILL ISD,DALLAS,2,2019-08-01T00:00:00.000,1458,4693.5,3.2191358024691357,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00276,DALLAS ISD,DALLAS,2,2019-06-01T00:00:00.000,196559,573034.96,2.915333106090283,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00276,DALLAS ISD,DALLAS,2,2019-07-01T00:00:00.000,99052,292887.06,2.95690203125631,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00276,DALLAS ISD,DALLAS,2,2019-08-01T00:00:00.000,9653,29411.28,3.0468538278255464,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00277,DESOTO ISD,DALLAS,2,2019-06-01T00:00:00.000,9520,28197.55,2.9619275210084033,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00277,DESOTO ISD,DALLAS,2,2019-07-01T00:00:00.000,1815,5632.92,3.1035371900826445,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00278,DUNCANVILLE ISD,DALLAS,2,2019-06-01T00:00:00.000,15857,46745.23,2.947923945260768,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00278,DUNCANVILLE ISD,DALLAS,2,2019-07-01T00:00:00.000,2059,6382.3,3.0997085964060225,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00278,DUNCANVILLE ISD,DALLAS,2,2019-08-01T00:00:00.000,131,414.3,3.1625954198473285,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00280,GRAND PRAIRIE ISD,DALLAS,2,2019-06-01T00:00:00.000,24673,71348.97,2.891783325902809,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00280,GRAND PRAIRIE ISD,DALLAS,2,2019-07-01T00:00:00.000,4547,15182.6,3.339036727512646,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00280,GRAND PRAIRIE ISD,DALLAS,2,2019-08-01T00:00:00.000,985,3062.7,3.1093401015228426,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00281,IRVING ISD,DALLAS,2,2019-06-01T00:00:00.000,42375,120016.55,2.8322489675516227,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00281,IRVING ISD,DALLAS,2,2019-07-01T00:00:00.000,15071,43481.24,2.8850932253997743,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00281,IRVING ISD,DALLAS,2,2019-08-01T00:00:00.000,2448,6826.26,2.7885049019607844,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00284,RICHARDSON ISD,DALLAS,2,2019-06-01T00:00:00.000,39196,115609.44,2.9495213797326256,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00284,RICHARDSON ISD,DALLAS,2,2019-07-01T00:00:00.000,2487,7448.7,2.9950542822677924,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00284,RICHARDSON ISD,DALLAS,2,2019-08-01T00:00:00.000,494,1454.7,2.944736842105263,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00289,LAMESA ISD,DAWSON,1,2019-06-01T00:00:00.000,3996,11986.44,2.99960960960961,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00289,LAMESA ISD,DAWSON,1,2019-07-01T00:00:00.000,139,418.9,3.013669064748201,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00296,DENTON ISD,DENTON,2,2019-05-01T00:00:00.000,333,930.12,2.793153153153153,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00296,DENTON ISD,DENTON,2,2019-06-01T00:00:00.000,2175,6064.5,2.7882758620689656,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00296,DENTON ISD,DENTON,2,2019-07-01T00:00:00.000,2640,7570.8,2.8677272727272727,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00296,DENTON ISD,DENTON,2,2019-08-01T00:00:00.000,1141,3249.9,2.84829097283085,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00302,SANGER ISD,DENTON,2,2019-06-01T00:00:00.000,830,2309.95,2.7830722891566264,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00304,NORTHWEST ISD,DENTON,2,2019-06-01T00:00:00.000,2373,6770.7,2.853223767383059,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00304,NORTHWEST ISD,DENTON,2,2019-07-01T00:00:00.000,309,911.48,2.9497734627831718,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00305,LAKE DALLAS ISD,DENTON,2,2019-06-01T00:00:00.000,4547,13233.62,2.9104068616670333,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00305,LAKE DALLAS ISD,DENTON,2,2019-07-01T00:00:00.000,330,979.44,2.968,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00309,YOAKUM ISD,DEWITT,3,2019-05-01T00:00:00.000,1132,3179.98,2.8091696113074205,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00309,YOAKUM ISD,DEWITT,3,2019-06-01T00:00:00.000,5498,15158.22,2.7570425609312474,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00310,YORKTOWN ISD,DEWITT,3,2019-06-01T00:00:00.000,258,662.12,2.566356589147287,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00313,SPUR ISD,DICKENS,1,2019-05-01T00:00:00.000,11,37.29,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00313,SPUR ISD,DICKENS,1,2019-06-01T00:00:00.000,217,735.63,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00319,BENAVIDES ISD,DUVAL,5,2019-05-01T00:00:00.000,733,2033.62,2.7743792633015008,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00319,BENAVIDES ISD,DUVAL,5,2019-06-01T00:00:00.000,3188,8983.57,2.8179328732747804,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00320,SAN DIEGO ISD,DUVAL,5,2019-05-01T00:00:00.000,228,665.42,2.918508771929824,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00320,SAN DIEGO ISD,DUVAL,5,2019-06-01T00:00:00.000,5182,14849.48,2.865588575839444,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00320,SAN DIEGO ISD,DUVAL,5,2019-07-01T00:00:00.000,126,441.0,3.5,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00321,FREER ISD,DUVAL,5,2019-06-01T00:00:00.000,2320,7127.3,3.0721120689655175,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00322,CISCO ISD,EASTLAND,1,2019-06-01T00:00:00.000,491,1050.74,2.14,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00325,RANGER ISD,EASTLAND,1,2019-06-01T00:00:00.000,30,64.2,2.14,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00330,FAITH FAMILY KIDS INC DBA WAXAHACHIE FAITH FAMILY ACADEMY,ELLIS,2,2019-06-01T00:00:00.000,2902,8507.78,2.9316953824948313,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00332,ENNIS ISD,ELLIS,2,2019-06-01T00:00:00.000,6255,17937.6,2.867721822541966,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00332,ENNIS ISD,ELLIS,2,2019-07-01T00:00:00.000,4215,12672.06,3.006419928825623,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00332,ENNIS ISD,ELLIS,2,2019-08-01T00:00:00.000,1533,4942.2,3.2238747553816047,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00335,MIDLOTHIAN ISD,ELLIS,2,2019-06-01T00:00:00.000,4228,13633.36,3.2245411542100286,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00335,MIDLOTHIAN ISD,ELLIS,2,2019-07-01T00:00:00.000,3750,12930.96,3.4482559999999998,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00335,MIDLOTHIAN ISD,ELLIS,2,2019-08-01T00:00:00.000,1015,3525.8,3.4736945812807885,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00336,MILFORD ISD,ELLIS,2,2019-06-01T00:00:00.000,553,1874.67,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00337,PALMER ISD,ELLIS,2,2019-06-01T00:00:00.000,2301,6805.39,2.957579313342025,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00337,PALMER ISD,ELLIS,2,2019-07-01T00:00:00.000,249,764.9,3.071887550200803,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00344,LA FE PREPARATORY SCHOOL,EL PASO,1,2019-07-01T00:00:00.000,2659,7941.5,2.9866491162091013,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00345,CLINT ISD,EL PASO,1,2019-06-01T00:00:00.000,23531,63906.34,2.7158361310611534,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00345,CLINT ISD,EL PASO,1,2019-07-01T00:00:00.000,451,1249.6,2.770731707317073,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00353,SOCORRO ISD,EL PASO,1,2019-06-01T00:00:00.000,69268,234818.52,3.3899999999999997,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00357,STEPHENVILLE ISD,ERATH,2,2019-06-01T00:00:00.000,4564,12934.46,2.834018404907975,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00362,CHILTON ISD,FALLS,2,2019-05-01T00:00:00.000,268,758.52,2.8302985074626865,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00362,CHILTON ISD,FALLS,2,2019-06-01T00:00:00.000,3091,8974.74,2.903506955677774,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00363,MARLIN ISD,FALLS,2,2019-06-01T00:00:00.000,2017,6837.63,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00363,MARLIN ISD,FALLS,2,2019-07-01T00:00:00.000,61,213.5,3.5,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00365,ROSEBUD-LOTT ISD,FALLS,2,2019-05-01T00:00:00.000,431,1239.84,2.876658932714617,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00365,ROSEBUD-LOTT ISD,FALLS,2,2019-06-01T00:00:00.000,1250,3580.0,2.864,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00366,BONHAM ISD,FANNIN,2,2019-06-01T00:00:00.000,2054,5855.56,2.85080817916261,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00374,FLATONIA ISD,FAYETTE,4,2019-06-01T00:00:00.000,494,1393.41,2.820668016194332,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00375,LA GRANGE ISD,FAYETTE,4,2019-06-01T00:00:00.000,3009,9531.76,3.1677500830840812,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00375,LA GRANGE ISD,FAYETTE,4,2019-07-01T00:00:00.000,1155,3956.7,3.4257142857142857,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00382,LOCKNEY ISD,FLOYD,1,2019-05-01T00:00:00.000,1756,5952.84,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00382,LOCKNEY ISD,FLOYD,1,2019-06-01T00:00:00.000,8780,29764.2,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00384,LAMAR CONSOLIDATED ISD,FORT BEND,3,2019-06-01T00:00:00.000,19372,56633.58,2.923476151145984,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00384,LAMAR CONSOLIDATED ISD,FORT BEND,3,2019-07-01T00:00:00.000,13400,41846.9,3.122902985074627,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00384,LAMAR CONSOLIDATED ISD,FORT BEND,3,2019-08-01T00:00:00.000,337,1053.4,3.1258160237388726,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00386,FORT BEND ISD,FORT BEND,3,2019-06-01T00:00:00.000,28421,84305.94,2.966325604306675,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00386,FORT BEND ISD,FORT BEND,3,2019-07-01T00:00:00.000,8416,26260.6,3.1203184410646387,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00386,FORT BEND ISD,FORT BEND,3,2019-08-01T00:00:00.000,52,148.2,2.8499999999999996,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00388,STAFFORD MSD,FORT BEND,3,2019-06-01T00:00:00.000,13011,38226.04,2.937978633463992,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00388,STAFFORD MSD,FORT BEND,3,2019-07-01T00:00:00.000,782,2349.6,3.0046035805626596,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00389,MOUNT VERNON ISD,FRANKLIN,2,2019-06-01T00:00:00.000,1260,3501.4,2.778888888888889,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00391,TEAGUE ISD,FREESTONE,2,2019-06-01T00:00:00.000,1081,2313.34,2.14,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00400,"ODYSSEY 2020 ACADEMY, INC.",GALVESTON,3,2019-05-01T00:00:00.000,489,1327.82,2.7153783231083843,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00400,"ODYSSEY 2020 ACADEMY, INC.",GALVESTON,3,2019-06-01T00:00:00.000,3563,9646.57,2.7074291327532976,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00402,DICKINSON ISD,GALVESTON,3,2019-06-01T00:00:00.000,9642,27291.38,2.8304687824102883,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00402,DICKINSON ISD,GALVESTON,3,2019-07-01T00:00:00.000,1437,4097.4,2.851356993736952,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00406,TEXAS CITY ISD,GALVESTON,3,2019-06-01T00:00:00.000,35076,99083.24,2.824815828486715,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00406,TEXAS CITY ISD,GALVESTON,3,2019-07-01T00:00:00.000,11887,34145.06,2.872470766383444,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00406,TEXAS CITY ISD,GALVESTON,3,2019-08-01T00:00:00.000,851,2434.44,2.860681551116334,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00407,HITCHCOCK ISD,GALVESTON,3,2019-06-01T00:00:00.000,5378,15483.92,2.8791223503161025,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00409,CLEAR CREEK ISD,GALVESTON,3,2019-06-01T00:00:00.000,20191,57160.96,2.83101183695706,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00409,CLEAR CREEK ISD,GALVESTON,3,2019-07-01T00:00:00.000,8588,26256.16,3.0573078714485327,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00409,CLEAR CREEK ISD,GALVESTON,3,2019-08-01T00:00:00.000,1765,5174.88,2.931943342776204,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00416,GOLIAD ISD,GOLIAD,3,2019-05-01T00:00:00.000,148,430.22,2.9068918918918922,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00416,GOLIAD ISD,GOLIAD,3,2019-06-01T00:00:00.000,2283,6559.02,2.872982917214192,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00419,WAELDER ISD,GONZALES,3,2019-06-01T00:00:00.000,1506,4230.34,2.808990703851262,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00419,WAELDER ISD,GONZALES,3,2019-07-01T00:00:00.000,301,867.6,2.8823920265780734,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00428,SHERMAN ISD,GRAYSON,2,2019-05-01T00:00:00.000,586,1574.04,2.686075085324232,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00428,SHERMAN ISD,GRAYSON,2,2019-06-01T00:00:00.000,12170,35027.55,2.8781881676253085,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00428,SHERMAN ISD,GRAYSON,2,2019-07-01T00:00:00.000,244,724.0,2.9672131147540983,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00437,GLADEWATER ISD,GREGG,2,2019-05-01T00:00:00.000,18,49.77,2.765,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00437,GLADEWATER ISD,GREGG,2,2019-06-01T00:00:00.000,1862,5514.68,2.961697099892589,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00438,KILGORE ISD,GREGG,2,2019-06-01T00:00:00.000,2773,7955.47,2.8689037143887486,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00438,KILGORE ISD,GREGG,2,2019-07-01T00:00:00.000,539,1609.6,2.9862708719851576,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00439,LONGVIEW ISD,GREGG,2,2019-06-01T00:00:00.000,26191,73144.99,2.7927528540338287,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00439,LONGVIEW ISD,GREGG,2,2019-07-01T00:00:00.000,16437,48278.7,2.937196568716919,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00439,LONGVIEW ISD,GREGG,2,2019-08-01T00:00:00.000,6857,20662.4,3.0133294443634244,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00440,PINE TREE ISD,GREGG,2,2019-06-01T00:00:00.000,12439,35133.81,2.824488302918241,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00440,PINE TREE ISD,GREGG,2,2019-07-01T00:00:00.000,2692,8418.4,3.127191679049034,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00440,PINE TREE ISD,GREGG,2,2019-08-01T00:00:00.000,363,1158.7,3.1920110192837465,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00441,SABINE ISD,GREGG,2,2019-06-01T00:00:00.000,735,1985.73,2.7016734693877553,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00446,NAVASOTA ISD,GRIMES,3,2019-06-01T00:00:00.000,5936,17008.04,2.865235849056604,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00446,NAVASOTA ISD,GRIMES,3,2019-07-01T00:00:00.000,9,25.0,2.7777777777777777,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00459,HAMILTON ISD,HAMILTON,2,2019-06-01T00:00:00.000,1288,3912.57,3.0377096273291926,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00459,HAMILTON ISD,HAMILTON,2,2019-07-01T00:00:00.000,141,402.5,2.854609929078014,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00461,GRUVER ISD,HANSFORD,1,2019-05-01T00:00:00.000,10,33.7,3.37,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00461,GRUVER ISD,HANSFORD,1,2019-06-01T00:00:00.000,143,481.91,3.37,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00463,SPEARMAN ISD,HANSFORD,1,2019-05-01T00:00:00.000,458,1310.12,2.860524017467249,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00463,SPEARMAN ISD,HANSFORD,1,2019-06-01T00:00:00.000,1691,4822.49,2.8518568894145475,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00466,KOUNTZE ISD,HARDIN,3,2019-06-01T00:00:00.000,977,3312.03,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00474,ASSN. FOR THE ADVANCEMENT OF MEXICAN AMERICANS,HARRIS,3,2019-06-01T00:00:00.000,3559,10631.26,2.987148075302051,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00476,"TEJANO CENTER FOR COMMUNITY CONCERNS, INC.",HARRIS,3,2019-06-01T00:00:00.000,13054,37219.31,2.8511804810785963,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00476,"TEJANO CENTER FOR COMMUNITY CONCERNS, INC.",HARRIS,3,2019-07-01T00:00:00.000,2847,8447.4,2.9671232876712326,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00479,ACADEMY OF ACCELERATED LEARNING INC,HARRIS,3,2019-06-01T00:00:00.000,5981,17460.59,2.9193429192442735,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00484,AMIGOS POR VIDA--FRIENDS FOR LIFE,HARRIS,3,2019-06-01T00:00:00.000,3107,8706.48,2.802214354682974,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00488,"HOUSTON GATEWAY ACADEMY, INC.",HARRIS,3,2019-06-01T00:00:00.000,5815,17444.1,2.999845227858985,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,00496,"YES PREP PUBLIC SCHOOLS, INC.",HARRIS,3,2019-06-01T00:00:00.000,10479,31253.21,2.9824611127015936,ok
