source_dataset_id,source_label,ce_id,site_id,program_year,meal_service_type_public,rural_urban_status,sfsp_site_type_public,meal_types_served,breakfast_time,lunch_time,supper_time,am_snack_time,pm_snack_time,breakfast_meal_service_method,lunch_meal_service_method,supper_meal_service_method,am_snack_meal_service_method,pm_snack_meal_service_method,non_congregate_status_verified,non_congregate_source,rural_urban_source
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00222,0137,2023,Congregate,Rural,Open,Lunch,,12:00 - 12:25,,,,,Self-Prep - Receives meals (Central Kitchen),,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00222,0138,2023,Congregate,Rural,Open,Lunch,,11:30 - 12:15,,,,,Self-Prep - Receives meals (Central Kitchen),,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00222,0139,2023,Congregate,Rural,Open,Lunch,,10:45 - 11:10,,,,,Self-Prep - Receives meals (Central Kitchen),,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0002,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:00 - 8:00,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0003,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:00 - 8:00,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0004,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:00 - 8:00,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0005,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:00 - 8:00,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0008,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:00 - 8:00,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0009,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:00 - 8:00,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0010,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:00 - 8:00,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0041,2023,Congregate,Urban,Closed - Enrolled in Needy Area,"Breakfast, Lunch",8:20 - 9:20,10:30 - 12:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0043,2023,Congregate,Urban,Open,"Breakfast, Lunch",8:20 - 9:20,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0046,2023,Congregate,Urban,Open,"Breakfast, Lunch",8:20 - 9:20,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0048,2023,Congregate,Urban,Open,"Breakfast, Lunch",8:20 - 9:20,10:30 - 13:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0049,2023,Congregate,Urban,Open,"Breakfast, Lunch",8:20 - 9:20,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0050,2023,Congregate,Urban,Open,"Breakfast, Lunch",8:20 - 9:20,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0051,2023,Congregate,Urban,Open,"Breakfast, Lunch",8:20 - 9:20,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0102,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0107,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0108,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0113,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0116,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0119,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:30 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0134,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0137,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0147,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0157,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0180,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00279,0181,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:40 - 8:40,10:30 - 13:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0001,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:45,11:00 - 12:15,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0002,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:15 - 8:45,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0003,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:45,11:00 - 12:15,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0004,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:15 - 9:00,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0005,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:15 - 8:45,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0006,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:30 - 9:00,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0041,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0042,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0043,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0044,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0045,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0046,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0047,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,10:50 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0048,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0049,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:55,11:00 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0050,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:00 - 11:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0101,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0102,2023,Congregate,Urban,Open,"Breakfast, Lunch",7:30 - 8:15,11:00 - 12:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0103,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0104,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",7:45 - 8:15,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0105,2023,Congregate,Urban,Open,"Breakfast, Lunch",8:00 - 8:30,11:00 - 12:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0106,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0107,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0108,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:15 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0109,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0110,2023,Congregate,Urban,Open,"Breakfast, Lunch",8:00 - 8:30,11:00 - 12:30,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0111,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0112,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:15 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0113,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:15 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0114,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:15 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
8ih4-zp65,TX Open Data 8ih4-zp65 (SFSPCONTACTS 2022-2023),00283,0115,2023,Congregate,Urban,Restricted Open,"Breakfast, Lunch",8:00 - 8:30,11:30 - 12:00,,,,Self-Prep - Prepares on site,Self-Prep - Prepares on site,,,,Congregate,public-source meal service type (TX Open Data 8ih4-zp65),public-source rural/urban indicator (TX Open Data 8ih4-zp65)
