programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00035,MCDADE ISD,Educational Institution,Public,13,4,011-905,BASTROP,2,2,0,2020-05-01T00:00:00.000,3295,0,3295,0,0,7249.0000,0.0000,11532.5000,0.0000,0.0000,18781.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00036,SEYMOUR ISD,Educational Institution,Public,9,2,012-901,BAYLOR,1,1,0,2020-03-01T00:00:00.000,537,0,1086,0,0,1181.4000,0.0000,3801.0000,0.0000,0.0000,4982.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00036,SEYMOUR ISD,Educational Institution,Public,9,2,012-901,BAYLOR,1,1,0,2020-04-01T00:00:00.000,3459,0,3309,0,0,7609.8000,0.0000,11581.5000,0.0000,0.0000,19191.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00036,SEYMOUR ISD,Educational Institution,Public,9,2,012-901,BAYLOR,1,1,0,2020-05-01T00:00:00.000,2518,0,2241,0,0,5539.6000,0.0000,7843.5000,0.0000,0.0000,13383.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00036,SEYMOUR ISD,Educational Institution,Public,9,2,012-901,BAYLOR,1,1,0,2020-06-01T00:00:00.000,940,0,929,0,0,2068.0000,0.0000,3251.5000,0.0000,0.0000,5319.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00037,ST MARY ACADEMY,Educational Institution,Charter,2,5,013-801,BEE,1,1,0,2020-03-01T00:00:00.000,2860,0,2860,0,0,6292.0000,0.0000,10010.0000,0.0000,0.0000,16302.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00037,ST MARY ACADEMY,Educational Institution,Charter,2,5,013-801,BEE,1,1,0,2020-04-01T00:00:00.000,7216,0,7216,0,0,15875.2000,0.0000,25256.0000,0.0000,0.0000,41131.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00037,ST MARY ACADEMY,Educational Institution,Charter,2,5,013-801,BEE,1,1,0,2020-05-01T00:00:00.000,5083,0,5083,0,0,11182.6000,0.0000,17790.5000,0.0000,0.0000,28973.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,013-901,BEE,3,3,0,2020-03-01T00:00:00.000,12944,0,12934,0,0,28476.8000,0.0000,45269.0000,0.0000,0.0000,73745.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,013-901,BEE,3,3,0,2020-04-01T00:00:00.000,17796,0,17796,0,0,39151.2000,0.0000,62286.0000,0.0000,0.0000,101437.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,013-901,BEE,3,3,0,2020-05-01T00:00:00.000,12449,0,12449,0,0,27387.8000,0.0000,43571.5000,0.0000,0.0000,70959.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,013-901,BEE,3,3,0,2020-06-01T00:00:00.000,9785,0,9785,0,0,21527.0000,0.0000,34247.5000,0.0000,0.0000,55774.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00039,PAWNEE ISD,Educational Institution,Public,2,5,013-902,BEE,2,2,0,2020-03-01T00:00:00.000,2598,0,2598,0,0,5715.6000,0.0000,9093.0000,0.0000,0.0000,14808.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00039,PAWNEE ISD,Educational Institution,Public,2,5,013-902,BEE,2,2,0,2020-04-01T00:00:00.000,9064,0,9064,0,0,19940.8000,0.0000,31724.0000,0.0000,0.0000,51664.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00039,PAWNEE ISD,Educational Institution,Public,2,5,013-902,BEE,2,2,0,2020-05-01T00:00:00.000,7347,0,7347,0,0,16163.4000,0.0000,25714.5000,0.0000,0.0000,41877.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00039,PAWNEE ISD,Educational Institution,Public,2,5,013-902,BEE,2,2,0,2020-06-01T00:00:00.000,5815,0,5815,0,0,12793.0000,0.0000,20352.5000,0.0000,0.0000,33145.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00039,PAWNEE ISD,Educational Institution,Public,2,5,013-902,BEE,2,2,0,2020-07-01T00:00:00.000,825,0,825,0,0,1864.5000,0.0000,2970.0000,0.0000,0.0000,4834.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00040,PETTUS ISD,Educational Institution,Public,2,5,013-903,BEE,1,1,0,2020-03-01T00:00:00.000,516,0,667,0,0,1135.2000,0.0000,2334.5000,0.0000,0.0000,3469.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00040,PETTUS ISD,Educational Institution,Public,2,5,013-903,BEE,1,1,0,2020-04-01T00:00:00.000,1430,0,1430,0,0,3146.0000,0.0000,5005.0000,0.0000,0.0000,8151.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00040,PETTUS ISD,Educational Institution,Public,2,5,013-903,BEE,1,1,0,2020-05-01T00:00:00.000,1286,0,1286,0,0,2829.2000,0.0000,4501.0000,0.0000,0.0000,7330.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00040,PETTUS ISD,Educational Institution,Public,2,5,013-903,BEE,1,1,0,2020-06-01T00:00:00.000,705,0,705,0,0,1551.0000,0.0000,2467.5000,0.0000,0.0000,4018.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00040,PETTUS ISD,Educational Institution,Public,2,5,013-903,BEE,2,2,0,2020-09-01T00:00:00.000,2144,0,2034,0,0,4845.4400,0.0000,7322.4000,0.0000,0.0000,12167.8400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00041,SKIDMORE-TYNAN ISD,Educational Institution,Public,2,5,013-905,BEE,1,1,0,2020-03-01T00:00:00.000,1518,0,2137,0,0,3339.6000,0.0000,7479.5000,0.0000,0.0000,10819.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00041,SKIDMORE-TYNAN ISD,Educational Institution,Public,2,5,013-905,BEE,1,1,0,2020-04-01T00:00:00.000,4410,0,4410,0,0,9702.0000,0.0000,15435.0000,0.0000,0.0000,25137.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00041,SKIDMORE-TYNAN ISD,Educational Institution,Public,2,5,013-905,BEE,1,1,0,2020-05-01T00:00:00.000,3576,0,3576,0,0,7867.2000,0.0000,12516.0000,0.0000,0.0000,20383.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00041,SKIDMORE-TYNAN ISD,Educational Institution,Public,2,5,013-905,BEE,1,1,0,2020-06-01T00:00:00.000,1396,0,1396,0,0,3071.2000,0.0000,4886.0000,0.0000,0.0000,7957.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00041,SKIDMORE-TYNAN ISD,Educational Institution,Public,2,5,013-905,BEE,1,1,0,2020-09-01T00:00:00.000,3021,0,3421,0,0,6827.4600,0.0000,12315.6000,0.0000,0.0000,19143.0600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00042,"PRIORITY SYSTEMS, INC.",Educational Institution,Charter,12,2,014-803,BELL,1,0,1,2020-07-01T00:00:00.000,253,0,365,0,0,571.7800,0.0000,1314.0000,0.0000,0.0000,1885.7800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00043,ACADEMY ISD,Educational Institution,Public,12,2,014-901,BELL,5,1,4,2020-09-01T00:00:00.000,2486,0,5495,0,0,5618.3600,0.0000,19782.0000,0.0000,0.0000,25400.3600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00044,BARTLETT ISD,Educational Institution,Public,12,2,014-902,BELL,1,1,0,2020-03-01T00:00:00.000,3450,0,3450,0,0,6348.0000,0.0000,12075.0000,0.0000,0.0000,18423.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00044,BARTLETT ISD,Educational Institution,Public,12,2,014-902,BELL,1,1,0,2020-04-01T00:00:00.000,7040,0,7040,0,0,12953.6000,0.0000,24640.0000,0.0000,0.0000,37593.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00044,BARTLETT ISD,Educational Institution,Public,12,2,014-902,BELL,1,1,0,2020-05-01T00:00:00.000,6720,0,6720,0,0,12364.8000,0.0000,23520.0000,0.0000,0.0000,35884.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00044,BARTLETT ISD,Educational Institution,Public,12,2,014-902,BELL,1,1,0,2020-06-01T00:00:00.000,7040,0,7040,0,0,12953.6000,0.0000,24640.0000,0.0000,0.0000,37593.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00044,BARTLETT ISD,Educational Institution,Public,12,2,014-902,BELL,1,1,0,2020-07-01T00:00:00.000,960,0,960,0,0,1814.4000,0.0000,3456.0000,0.0000,0.0000,5270.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00044,BARTLETT ISD,Educational Institution,Public,12,2,014-902,BELL,2,1,1,2020-09-01T00:00:00.000,3630,0,4840,0,0,7715.4000,0.0000,17424.0000,0.0000,0.0000,25139.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00048,ROGERS ISD,Educational Institution,Public,12,2,014-907,BELL,2,2,0,2020-03-01T00:00:00.000,817,0,817,0,0,1797.4000,0.0000,2859.5000,0.0000,0.0000,4656.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00048,ROGERS ISD,Educational Institution,Public,12,2,014-907,BELL,2,2,0,2020-04-01T00:00:00.000,2488,0,2488,0,0,5473.6000,0.0000,8708.0000,0.0000,0.0000,14181.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00048,ROGERS ISD,Educational Institution,Public,12,2,014-907,BELL,2,2,0,2020-05-01T00:00:00.000,1912,0,1912,0,0,4206.4000,0.0000,6692.0000,0.0000,0.0000,10898.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00048,ROGERS ISD,Educational Institution,Public,12,2,014-907,BELL,2,2,0,2020-06-01T00:00:00.000,1250,0,1371,0,0,2750.0000,0.0000,4798.5000,0.0000,0.0000,7548.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00049,SALADO ISD,Educational Institution,Public,12,2,014-908,BELL,1,1,0,2020-03-01T00:00:00.000,0,0,425,0,0,0.0000,0.0000,1479.0000,0.0000,0.0000,1479.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00049,SALADO ISD,Educational Institution,Public,12,2,014-908,BELL,1,1,0,2020-04-01T00:00:00.000,0,0,1997,0,0,0.0000,0.0000,6949.5600,0.0000,0.0000,6949.5600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00049,SALADO ISD,Educational Institution,Public,12,2,014-908,BELL,1,1,0,2020-05-01T00:00:00.000,0,0,1370,0,0,0.0000,0.0000,4767.6000,0.0000,0.0000,4767.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00049,SALADO ISD,Educational Institution,Public,12,2,014-908,BELL,3,0,3,2020-09-01T00:00:00.000,2974,0,8220,0,0,5866.9100,0.0000,29427.6000,0.0000,0.0000,35294.5100
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00051,TROY ISD,Educational Institution,Public,12,2,014-910,BELL,1,1,0,2020-03-01T00:00:00.000,537,0,1502,0,0,1181.4000,0.0000,5257.0000,0.0000,0.0000,6438.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00051,TROY ISD,Educational Institution,Public,12,2,014-910,BELL,1,1,0,2020-04-01T00:00:00.000,3893,0,3844,0,0,8564.6000,0.0000,13454.0000,0.0000,0.0000,22018.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00051,TROY ISD,Educational Institution,Public,12,2,014-910,BELL,1,1,0,2020-05-01T00:00:00.000,2961,0,2886,0,0,6514.2000,0.0000,10101.0000,0.0000,0.0000,16615.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00051,TROY ISD,Educational Institution,Public,12,2,014-910,BELL,1,1,0,2020-06-01T00:00:00.000,1926,0,1887,0,0,4237.2000,0.0000,6604.5000,0.0000,0.0000,10841.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00051,TROY ISD,Educational Institution,Public,12,2,014-910,BELL,5,1,4,2020-09-01T00:00:00.000,3895,0,10883,0,0,8802.7000,0.0000,39178.8000,0.0000,0.0000,47981.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00053,"GEORGE GERVIN YOUTH CENTER, INC.",Educational Institution,Charter,20,4,015-802,BEXAR,1,1,0,2020-03-01T00:00:00.000,4771,0,4771,0,0,10496.2000,0.0000,16698.5000,0.0000,0.0000,27194.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00053,"GEORGE GERVIN YOUTH CENTER, INC.",Educational Institution,Charter,20,4,015-802,BEXAR,1,1,0,2020-04-01T00:00:00.000,12089,0,12089,0,0,26595.8000,0.0000,42311.5000,0.0000,0.0000,68907.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00053,"GEORGE GERVIN YOUTH CENTER, INC.",Educational Institution,Charter,20,4,015-802,BEXAR,1,1,0,2020-05-01T00:00:00.000,10577,0,10577,0,0,23269.4000,0.0000,37019.5000,0.0000,0.0000,60288.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00055,NEW FRONTIERS PUBLIC SCHOOLS INC,Educational Institution,Charter,20,4,015-805,BEXAR,1,1,0,2020-03-01T00:00:00.000,651,0,692,0,0,1432.2000,0.0000,2422.0000,0.0000,0.0000,3854.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00055,NEW FRONTIERS PUBLIC SCHOOLS INC,Educational Institution,Charter,20,4,015-805,BEXAR,1,1,0,2020-04-01T00:00:00.000,2081,0,2081,0,0,4578.2000,0.0000,7283.5000,0.0000,0.0000,11861.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00055,NEW FRONTIERS PUBLIC SCHOOLS INC,Educational Institution,Charter,20,4,015-805,BEXAR,1,1,0,2020-05-01T00:00:00.000,1074,0,1074,0,0,2362.8000,0.0000,3759.0000,0.0000,0.0000,6121.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00056,SCHOOL OF EXCELLENCE ED,Educational Institution,Charter,20,4,015-806,BEXAR,4,4,0,2020-03-01T00:00:00.000,2346,0,2346,0,0,5161.2000,0.0000,8211.0000,0.0000,0.0000,13372.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00056,SCHOOL OF EXCELLENCE ED,Educational Institution,Charter,20,4,015-806,BEXAR,4,4,0,2020-04-01T00:00:00.000,7862,0,7862,0,0,17296.4000,0.0000,27517.0000,0.0000,0.0000,44813.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00056,SCHOOL OF EXCELLENCE ED,Educational Institution,Charter,20,4,015-806,BEXAR,4,4,0,2020-05-01T00:00:00.000,10276,0,10276,0,0,22607.2000,0.0000,35966.0000,0.0000,0.0000,58573.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00056,SCHOOL OF EXCELLENCE ED,Educational Institution,Charter,20,4,015-806,BEXAR,4,4,0,2020-06-01T00:00:00.000,10403,0,10403,0,0,22886.6000,0.0000,36410.5000,0.0000,0.0000,59297.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00056,SCHOOL OF EXCELLENCE ED,Educational Institution,Charter,20,4,015-806,BEXAR,4,4,0,2020-07-01T00:00:00.000,10871,0,10871,0,0,24568.4600,0.0000,39135.6000,0.0000,0.0000,63704.0600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00056,SCHOOL OF EXCELLENCE ED,Educational Institution,Charter,20,4,015-806,BEXAR,4,4,0,2020-08-01T00:00:00.000,6117,0,6106,0,0,13824.4200,0.0000,21981.6000,0.0000,0.0000,35806.0200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00056,SCHOOL OF EXCELLENCE ED,Educational Institution,Charter,20,4,015-806,BEXAR,4,4,0,2020-09-01T00:00:00.000,5587,0,5655,0,0,12626.6200,0.0000,20358.0000,0.0000,0.0000,32984.6200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00057,SOUTHWEST PREPARATORY SCHOOL,Educational Institution,Charter,20,4,015-807,BEXAR,4,4,0,2020-03-01T00:00:00.000,654,0,879,0,0,1438.8000,0.0000,3076.5000,0.0000,0.0000,4515.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00057,SOUTHWEST PREPARATORY SCHOOL,Educational Institution,Charter,20,4,015-807,BEXAR,4,4,0,2020-04-01T00:00:00.000,1315,0,1335,0,0,2893.0000,0.0000,4672.5000,0.0000,0.0000,7565.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00057,SOUTHWEST PREPARATORY SCHOOL,Educational Institution,Charter,20,4,015-807,BEXAR,4,4,0,2020-05-01T00:00:00.000,1276,0,1266,0,0,2807.2000,0.0000,4431.0000,0.0000,0.0000,7238.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00057,SOUTHWEST PREPARATORY SCHOOL,Educational Institution,Charter,20,4,015-807,BEXAR,3,3,0,2020-06-01T00:00:00.000,96,0,100,0,0,211.2000,0.0000,350.0000,0.0000,0.0000,561.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00058,"BRAINATION, INC",Educational Institution,Charter,20,4,015-808,BEXAR,1,1,0,2020-03-01T00:00:00.000,385,0,385,0,0,708.4000,0.0000,1347.5000,0.0000,0.0000,2055.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00058,"BRAINATION, INC",Educational Institution,Charter,20,4,015-808,BEXAR,1,1,0,2020-04-01T00:00:00.000,1235,0,1235,0,0,2272.4000,0.0000,4322.5000,0.0000,0.0000,6594.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00058,"BRAINATION, INC",Educational Institution,Charter,20,4,015-808,BEXAR,1,1,0,2020-05-01T00:00:00.000,917,0,917,0,0,1687.2800,0.0000,3209.5000,0.0000,0.0000,4896.7800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00058,"BRAINATION, INC",Educational Institution,Charter,20,4,015-808,BEXAR,1,1,0,2020-06-01T00:00:00.000,80,0,80,0,0,147.2000,0.0000,280.0000,0.0000,0.0000,427.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00059,ACADEMY OF AMERICA DBA BEXAR COUNTY ACADEMY,Educational Institution,Charter,20,4,015-809,BEXAR,1,1,0,2020-03-01T00:00:00.000,995,0,1010,0,0,2189.0000,0.0000,3535.0000,0.0000,0.0000,5724.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00059,ACADEMY OF AMERICA DBA BEXAR COUNTY ACADEMY,Educational Institution,Charter,20,4,015-809,BEXAR,1,1,0,2020-04-01T00:00:00.000,1961,0,1961,0,0,4314.2000,0.0000,6863.5000,0.0000,0.0000,11177.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00059,ACADEMY OF AMERICA DBA BEXAR COUNTY ACADEMY,Educational Institution,Charter,20,4,015-809,BEXAR,1,1,0,2020-05-01T00:00:00.000,1825,0,1825,0,0,4015.0000,0.0000,6387.5000,0.0000,0.0000,10402.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00059,ACADEMY OF AMERICA DBA BEXAR COUNTY ACADEMY,Educational Institution,Charter,20,4,015-809,BEXAR,1,1,0,2020-06-01T00:00:00.000,1479,0,1456,0,0,3253.8000,0.0000,5096.0000,0.0000,0.0000,8349.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00059,ACADEMY OF AMERICA DBA BEXAR COUNTY ACADEMY,Educational Institution,Charter,20,4,015-809,BEXAR,1,1,0,2020-07-01T00:00:00.000,200,0,200,0,0,452.0000,0.0000,720.0000,0.0000,0.0000,1172.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00067,JUBILEE ACADEMIES,Educational Institution,Charter,20,4,015-822,BEXAR,7,7,0,2020-03-01T00:00:00.000,4472,0,5736,0,0,9685.7600,0.0000,20076.0000,0.0000,0.0000,29761.7600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00067,JUBILEE ACADEMIES,Educational Institution,Charter,20,4,015-822,BEXAR,7,7,0,2020-04-01T00:00:00.000,8197,0,8851,0,0,17436.1600,0.0000,30978.5000,0.0000,0.0000,48414.6600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00067,JUBILEE ACADEMIES,Educational Institution,Charter,20,4,015-822,BEXAR,6,6,0,2020-05-01T00:00:00.000,11387,0,11387,0,0,24652.8800,0.0000,39854.5000,0.0000,0.0000,64507.3800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00067,JUBILEE ACADEMIES,Educational Institution,Charter,20,4,015-822,BEXAR,9,7,2,2020-06-01T00:00:00.000,10912,0,12265,1126,0,23816.3200,0.0000,42927.5000,1058.4400,0.0000,67802.2600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00067,JUBILEE ACADEMIES,Educational Institution,Charter,20,4,015-822,BEXAR,4,2,2,2020-07-01T00:00:00.000,138,0,1415,1105,0,311.8800,0.0000,5094.0000,1060.8000,0.0000,6466.6800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00072,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-827,BEXAR,1,1,0,2020-03-01T00:00:00.000,368,0,368,0,0,809.6000,0.0000,1288.0000,0.0000,0.0000,2097.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00072,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-827,BEXAR,1,1,0,2020-04-01T00:00:00.000,1511,0,1511,0,0,3324.2000,0.0000,5288.5000,0.0000,0.0000,8612.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00072,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-827,BEXAR,1,1,0,2020-05-01T00:00:00.000,1575,0,1575,0,0,3465.0000,0.0000,5512.5000,0.0000,0.0000,8977.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00072,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-827,BEXAR,1,1,0,2020-06-01T00:00:00.000,1650,0,1650,0,0,3630.0000,0.0000,5775.0000,0.0000,0.0000,9405.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00072,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-827,BEXAR,1,1,0,2020-07-01T00:00:00.000,450,0,450,0,0,1017.0000,0.0000,1620.0000,0.0000,0.0000,2637.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00072,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-827,BEXAR,1,1,0,2020-08-01T00:00:00.000,1050,0,1050,0,0,2373.0000,0.0000,3780.0000,0.0000,0.0000,6153.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00073,HARMONY PUBLIC SCHOOLS,Educational Institution,Charter,20,4,015-828,BEXAR,5,5,0,2020-03-01T00:00:00.000,12500,0,12440,0,0,27500.0000,0.0000,43540.0000,0.0000,0.0000,71040.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00073,HARMONY PUBLIC SCHOOLS,Educational Institution,Charter,20,4,015-828,BEXAR,4,4,0,2020-04-01T00:00:00.000,21407,0,21407,0,0,47095.4000,0.0000,74924.5000,0.0000,0.0000,122019.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00073,HARMONY PUBLIC SCHOOLS,Educational Institution,Charter,20,4,015-828,BEXAR,4,4,0,2020-05-01T00:00:00.000,30600,0,30600,0,0,67320.0000,0.0000,107100.0000,0.0000,0.0000,174420.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00073,HARMONY PUBLIC SCHOOLS,Educational Institution,Charter,20,4,015-828,BEXAR,4,4,0,2020-06-01T00:00:00.000,24961,0,24961,0,0,54914.2000,0.0000,87363.5000,0.0000,0.0000,142277.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00073,HARMONY PUBLIC SCHOOLS,Educational Institution,Charter,20,4,015-828,BEXAR,4,4,0,2020-08-01T00:00:00.000,6341,0,6512,0,0,14330.6600,0.0000,23443.2000,0.0000,0.0000,37773.8600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00074,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,Educational Institution,Charter,20,4,015-830,BEXAR,4,4,0,2020-03-01T00:00:00.000,3029,0,3029,0,0,6663.8000,0.0000,10601.5000,0.0000,0.0000,17265.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00074,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,Educational Institution,Charter,20,4,015-830,BEXAR,4,4,0,2020-04-01T00:00:00.000,6887,0,6887,0,0,15151.4000,0.0000,24104.5000,0.0000,0.0000,39255.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00074,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,Educational Institution,Charter,20,4,015-830,BEXAR,4,4,0,2020-05-01T00:00:00.000,3156,0,3156,0,0,6943.2000,0.0000,11046.0000,0.0000,0.0000,17989.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00075,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-831,BEXAR,3,3,0,2020-03-01T00:00:00.000,1554,0,1549,0,0,3418.8000,0.0000,5421.5000,0.0000,0.0000,8840.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00075,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-831,BEXAR,3,3,0,2020-04-01T00:00:00.000,6121,0,6121,0,0,13466.2000,0.0000,21423.5000,0.0000,0.0000,34889.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00075,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-831,BEXAR,3,3,0,2020-05-01T00:00:00.000,6178,0,6178,0,0,13591.6000,0.0000,21623.0000,0.0000,0.0000,35214.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00075,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-831,BEXAR,3,3,0,2020-06-01T00:00:00.000,6577,0,6577,0,0,14469.4000,0.0000,23019.5000,0.0000,0.0000,37488.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00075,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-831,BEXAR,3,3,0,2020-07-01T00:00:00.000,3368,0,3368,0,0,7611.6800,0.0000,12124.8000,0.0000,0.0000,19736.4800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00075,"RIVERWALK EDUCATION FOUNDATION, INC.",Educational Institution,Charter,20,4,015-831,BEXAR,3,3,0,2020-08-01T00:00:00.000,3702,0,3702,0,0,8366.5200,0.0000,13327.2000,0.0000,0.0000,21693.7200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00078,ALAMO HEIGHTS ISD,Educational Institution,Public,20,4,015-901,BEXAR,1,1,0,2020-03-01T00:00:00.000,3601,0,3601,0,0,7922.2000,0.0000,12531.4800,0.0000,0.0000,20453.6800
