programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00349,YSLETA ISD,Educational Institution,School Food Authority,19,1,071-905,EL PASO,102,47,55,2021-05-01T00:00:00.000,238222,0,265502,0,0,533617.2800,0.0000,1038112.8200,0.0000,0.0000,161196.4700,1732926.5700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00349,YSLETA ISD,Educational Institution,School Food Authority,19,1,071-905,EL PASO,100,45,55,2021-06-01T00:00:00.000,140185,0,159686,0,0,314014.4000,0.0000,624372.2600,0.0000,0.0000,96263.2100,1034649.8700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00349,YSLETA ISD,Educational Institution,School Food Authority,19,1,071-905,EL PASO,15,15,0,2021-07-01T00:00:00.000,5242,0,6572,0,0,11742.0800,0.0000,25696.5200,0.0000,0.0000,3844.4400,41283.0400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2020-10-01T00:00:00.000,5340,0,5987,0,0,11534.4000,0.0000,22511.1200,0.0000,0.0000,3498.0000,37543.5200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2020-11-01T00:00:00.000,7550,0,8362,0,0,16308.0000,0.0000,31441.1200,0.0000,0.0000,4905.3400,52654.4600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2020-12-01T00:00:00.000,7689,0,8553,0,0,16608.2400,0.0000,32159.2800,0.0000,0.0000,5010.1900,53777.7100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2021-01-01T00:00:00.000,9315,0,11803,0,0,20865.6000,0.0000,46149.7300,0.0000,0.0000,6882.3100,73897.6400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2021-02-01T00:00:00.000,10905,0,12817,0,0,24427.2000,0.0000,50114.4700,0.0000,0.0000,7649.2900,82190.9600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2021-03-01T00:00:00.000,10453,0,11650,0,0,23414.7200,0.0000,45551.5000,0.0000,0.0000,7073.1700,76039.3900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2021-04-01T00:00:00.000,10253,0,12368,0,0,22966.7200,0.0000,48358.8800,0.0000,0.0000,7321.2500,78646.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2021-05-01T00:00:00.000,10205,0,11878,0,0,22859.2000,0.0000,46442.9800,0.0000,0.0000,7110.9000,76413.0800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,6,6,0,2021-06-01T00:00:00.000,7931,0,8481,0,0,17765.4400,0.0000,33160.7100,0.0000,0.0000,5220.6600,56146.8100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,School Food Authority,19,1,071-908,EL PASO,1,1,0,2021-07-01T00:00:00.000,720,0,720,0,0,1612.8000,0.0000,2815.2000,0.0000,0.0000,453.6000,4881.6000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,4,1,3,2020-10-01T00:00:00.000,8688,0,14973,0,0,18766.0800,0.0000,56298.4800,0.0000,0.0000,7744.8200,82809.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,4,1,3,2020-11-01T00:00:00.000,7713,0,12264,0,0,16660.0800,0.0000,46112.6400,0.0000,0.0000,6471.9200,69244.6400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,4,1,3,2020-12-01T00:00:00.000,6642,0,10678,0,0,14346.7200,0.0000,40149.2800,0.0000,0.0000,5619.1500,60115.1500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,4,1,3,2021-01-01T00:00:00.000,6851,0,11545,0,0,15346.2400,0.0000,45140.9500,0.0000,0.0000,6228.9400,66716.1300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,4,1,3,2021-02-01T00:00:00.000,6487,0,10748,0,0,14530.8800,0.0000,42024.6800,0.0000,0.0000,5823.1700,62378.7300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,4,1,3,2021-03-01T00:00:00.000,5622,0,9832,0,0,12593.2800,0.0000,38443.1200,0.0000,0.0000,5257.4400,56293.8400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,4,1,3,2021-04-01T00:00:00.000,9697,0,16540,0,0,21721.2800,0.0000,64671.4000,0.0000,0.0000,8897.6300,95290.3100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,4,1,3,2021-05-01T00:00:00.000,4619,0,7713,0,0,10346.5600,0.0000,30157.8300,0.0000,0.0000,4170.7800,44675.1700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,School Food Authority,11,2,072-902,ERATH,1,1,0,2021-06-01T00:00:00.000,2204,0,2433,0,0,4936.9600,0.0000,9513.0300,0.0000,0.0000,1481.8400,15931.8300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00376,SCHULENBURG ISD,Educational Institution,School Food Authority,13,4,075-903,FAYETTE,2,0,2,2021-06-01T00:00:00.000,0,0,1132,120,0,0.0000,0.0000,4426.1200,109.2000,0.0000,474.4900,5009.8100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00376,SCHULENBURG ISD,Educational Institution,School Food Authority,13,4,075-903,FAYETTE,1,0,1,2021-07-01T00:00:00.000,0,0,478,0,0,0.0000,0.0000,1868.9800,0.0000,0.0000,194.7900,2063.7700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00381,FLOYDADA ISD,Educational Institution,School Food Authority,17,1,077-901,FLOYD,1,0,1,2021-06-01T00:00:00.000,0,0,1175,0,0,0.0000,0.0000,4594.2500,0.0000,0.0000,478.8100,5073.0600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00381,FLOYDADA ISD,Educational Institution,School Food Authority,17,1,077-901,FLOYD,1,0,1,2021-07-01T00:00:00.000,0,0,310,0,0,0.0000,0.0000,1212.1000,0.0000,0.0000,126.3300,1338.4300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00383,CROWELL ISD,Educational Institution,School Food Authority,9,2,078-901,FOARD,1,0,1,2021-06-01T00:00:00.000,0,0,457,0,0,0.0000,0.0000,1786.8700,0.0000,0.0000,186.2300,1973.1000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00383,CROWELL ISD,Educational Institution,School Food Authority,9,2,078-901,FOARD,1,0,1,2021-07-01T00:00:00.000,0,0,441,0,0,0.0000,0.0000,1724.3100,0.0000,0.0000,179.7100,1904.0200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,5,2,3,2020-11-01T00:00:00.000,7299,0,7510,0,0,15765.8400,0.0000,28237.6000,0.0000,0.0000,4516.9700,48520.4100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,5,2,3,2020-12-01T00:00:00.000,5835,0,5890,0,0,12603.6000,0.0000,22146.4000,0.0000,0.0000,3566.3600,38316.3600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,5,2,3,2021-01-01T00:00:00.000,6833,0,7209,0,0,15305.9200,0.0000,28187.1900,0.0000,0.0000,4458.0100,47951.1200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,5,2,3,2021-02-01T00:00:00.000,7564,0,8151,0,0,16943.3600,0.0000,31870.4100,0.0000,0.0000,5004.5200,53818.2900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,4,1,3,2021-03-01T00:00:00.000,9380,0,10255,0,0,21011.2000,0.0000,40097.0500,0.0000,0.0000,6265.9600,67374.2100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,4,1,3,2021-04-01T00:00:00.000,13036,0,14400,0,0,29200.6400,0.0000,56304.0000,0.0000,0.0000,8768.5100,94273.1500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,4,1,3,2021-05-01T00:00:00.000,12156,0,13519,0,0,27229.4400,0.0000,52859.2900,0.0000,0.0000,8213.7000,88302.4300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,2,1,1,2021-06-01T00:00:00.000,3494,0,5357,0,0,7826.5600,0.0000,20945.8700,0.0000,0.0000,2960.4000,31732.8300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,2,1,1,2021-07-01T00:00:00.000,160,0,222,0,0,358.4000,0.0000,868.0200,0.0000,0.0000,126.0700,1352.4900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,7,3,4,2020-10-01T00:00:00.000,22403,0,23668,0,0,48390.4800,0.0000,88991.6800,0.0000,0.0000,14106.3400,151488.5000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,7,3,4,2020-11-01T00:00:00.000,19466,0,20812,0,0,42046.5600,0.0000,78253.1200,0.0000,0.0000,12353.9000,132653.5800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,7,3,4,2020-12-01T00:00:00.000,19354,0,19844,0,0,41804.6400,0.0000,74613.4400,0.0000,0.0000,11949.8800,128367.9600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,7,3,4,2021-01-01T00:00:00.000,13262,0,13681,0,0,29706.8800,0.0000,53492.7100,0.0000,0.0000,8525.8100,91725.4000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,7,3,4,2021-02-01T00:00:00.000,14729,0,15012,0,0,32992.9600,0.0000,58696.9200,0.0000,0.0000,9394.5900,101084.4700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,7,3,4,2021-03-01T00:00:00.000,19674,0,20344,0,0,44069.7600,0.0000,79545.0400,0.0000,0.0000,12667.6500,136282.4500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,7,3,4,2021-04-01T00:00:00.000,24211,0,25473,0,0,54232.6400,0.0000,99599.4300,0.0000,0.0000,15767.2000,169599.2700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,7,3,4,2021-05-01T00:00:00.000,23473,0,24580,0,0,52579.5200,0.0000,96107.8000,0.0000,0.0000,15239.0900,163926.4100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,4,0,4,2021-06-01T00:00:00.000,4179,0,5775,0,0,9360.9600,0.0000,22580.2500,0.0000,0.0000,3283.1400,35224.3500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00395,PEARSALL ISD,Educational Institution,School Food Authority,20,4,082-903,FRIO,4,0,4,2021-07-01T00:00:00.000,1602,0,2140,0,0,3588.4800,0.0000,8367.4000,0.0000,0.0000,1228.5000,13184.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,14,1,13,2020-10-01T00:00:00.000,50930,0,70186,0,0,110008.8000,0.0000,263899.3600,0.0000,0.0000,38497.9600,412406.1200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,14,1,13,2020-11-01T00:00:00.000,44237,0,57487,0,0,95551.9200,0.0000,216151.1200,0.0000,0.0000,32074.6100,343777.6500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,14,1,13,2020-12-01T00:00:00.000,37831,0,52418,0,0,81714.9600,0.0000,197091.6800,0.0000,0.0000,28707.7400,307514.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,14,1,13,2021-01-01T00:00:00.000,43139,0,60635,0,0,96631.3600,0.0000,237082.8500,0.0000,0.0000,34307.1900,368021.4000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,14,1,13,2021-02-01T00:00:00.000,41302,0,57330,0,0,92516.4800,0.0000,224160.3000,0.0000,0.0000,32551.6800,349228.4600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,14,1,13,2021-03-01T00:00:00.000,49360,0,70232,0,0,110566.4000,0.0000,274607.1200,0.0000,0.0000,39602.1400,424775.6600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,14,1,13,2021-04-01T00:00:00.000,56575,0,78719,0,0,126728.0000,0.0000,307791.2900,0.0000,0.0000,44665.9300,479185.2200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,14,1,13,2021-05-01T00:00:00.000,48050,0,67703,0,0,107632.0000,0.0000,264718.7300,0.0000,0.0000,38280.1000,410630.8300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,8,0,8,2021-06-01T00:00:00.000,13050,0,15054,0,0,29232.0000,0.0000,58861.1400,0.0000,0.0000,8538.2600,96631.4000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,7,0,7,2021-07-01T00:00:00.000,5508,0,6260,0,0,12337.9200,0.0000,24476.6000,0.0000,0.0000,3349.0500,40163.5700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,1,0,1,2021-08-01T00:00:00.000,806,0,792,0,0,1805.4400,0.0000,3096.7200,0.0000,0.0000,502.0800,5404.2400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00411,POST ISD,Educational Institution,School Food Authority,17,1,085-902,GARZA,1,0,1,2021-06-01T00:00:00.000,2172,0,2073,0,0,4865.2800,0.0000,8105.4300,0.0000,0.0000,1328.0200,14298.7300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,6,1,5,2020-11-01T00:00:00.000,6292,0,15002,0,0,13590.7200,0.0000,56407.5200,0.0000,0.0000,7241.0700,77239.3100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,6,1,5,2020-12-01T00:00:00.000,6524,0,19678,0,0,14091.8400,0.0000,73989.2800,0.0000,0.0000,9126.2800,97207.4000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,6,1,5,2021-01-01T00:00:00.000,8597,0,24759,0,0,19257.2800,0.0000,96807.6900,0.0000,0.0000,12002.1200,128067.0900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,6,1,5,2021-02-01T00:00:00.000,8469,0,23224,0,0,18970.5600,0.0000,90805.8400,0.0000,0.0000,11348.1300,121124.5300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,6,1,5,2021-03-01T00:00:00.000,10634,0,28790,0,0,23820.1600,0.0000,112568.9000,0.0000,0.0000,14098.0000,150487.0600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,6,1,5,2021-04-01T00:00:00.000,12860,0,33423,0,0,28806.4000,0.0000,130683.9300,0.0000,0.0000,16481.2200,175971.5500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,6,1,5,2021-05-01T00:00:00.000,11823,0,30648,0,0,26483.5200,0.0000,119833.6800,0.0000,0.0000,15119.6800,161436.8800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,2,1,1,2021-06-01T00:00:00.000,1634,0,1603,0,0,3660.1600,0.0000,6267.7300,0.0000,0.0000,1016.7900,10944.6800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,1,1,0,2021-07-01T00:00:00.000,475,0,475,0,0,1064.0000,0.0000,1857.2500,0.0000,0.0000,299.2500,3220.5000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00418,NIXON-SMILEY CONS ISD,Educational Institution,School Food Authority,13,3,089-903,GONZALES,1,1,0,2021-06-01T00:00:00.000,620,0,1106,0,0,1388.8000,0.0000,4324.4600,0.0000,0.0000,588.6500,6301.9100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00418,NIXON-SMILEY CONS ISD,Educational Institution,School Food Authority,13,3,089-903,GONZALES,1,1,0,2021-07-01T00:00:00.000,440,0,752,0,0,985.6000,0.0000,2940.3200,0.0000,0.0000,404.3400,4330.2600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,11,2,9,2020-10-01T00:00:00.000,40586,0,57070,0,0,87665.7600,0.0000,214583.2000,0.0000,0.0000,31125.9700,333374.9300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,10,2,8,2020-11-01T00:00:00.000,31598,0,43738,0,0,68251.6800,0.0000,164454.8800,0.0000,0.0000,23960.7400,256667.3000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,10,2,8,2020-12-01T00:00:00.000,25380,0,39378,0,0,54820.8000,0.0000,148061.2800,0.0000,0.0000,20912.5700,223794.6500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,11,2,9,2021-01-01T00:00:00.000,33251,0,47563,0,0,74482.2400,0.0000,185971.3300,0.0000,0.0000,26780.2700,287233.8400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,10,2,8,2021-02-01T00:00:00.000,24980,0,37869,0,0,55955.2000,0.0000,148067.7900,0.0000,0.0000,20989.6700,225012.6600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,10,2,8,2021-03-01T00:00:00.000,34376,0,49752,0,0,77002.2400,0.0000,194530.3200,0.0000,0.0000,27922.6000,299455.1600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,10,2,8,2021-04-01T00:00:00.000,38768,0,55698,0,0,86840.3200,0.0000,217779.1800,0.0000,0.0000,31322.8200,335942.3200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,23,14,9,2021-05-01T00:00:00.000,27901,0,40696,0,0,62498.2400,0.0000,159121.3600,0.0000,0.0000,22791.5900,244411.1900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,16,14,2,2021-06-01T00:00:00.000,9559,0,9806,0,0,21412.1600,0.0000,38341.4600,0.0000,0.0000,6122.8300,65876.4500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,13,12,1,2021-07-01T00:00:00.000,5145,0,5145,0,0,11524.8000,0.0000,20116.9500,0.0000,0.0000,3241.3500,34883.1000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00426,DENISON ISD,Educational Institution,School Food Authority,10,2,091-903,GRAYSON,1,1,0,2021-08-01T00:00:00.000,320,0,320,0,0,716.8000,0.0000,1251.2000,0.0000,0.0000,201.6000,2169.6000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00428,SHERMAN ISD,Educational Institution,School Food Authority,10,2,091-906,GRAYSON,16,4,12,2021-01-01T00:00:00.000,35326,0,61188,0,0,79130.2400,0.0000,239245.0800,0.0000,0.0000,32794.1500,351169.4700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00428,SHERMAN ISD,Educational Institution,School Food Authority,10,2,091-906,GRAYSON,12,0,12,2021-02-01T00:00:00.000,32516,0,54929,0,0,72835.8400,0.0000,214772.3900,0.0000,0.0000,29618.3800,317226.6100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00428,SHERMAN ISD,Educational Institution,School Food Authority,10,2,091-906,GRAYSON,12,0,12,2021-03-01T00:00:00.000,51497,0,82682,0,0,115353.2800,0.0000,323286.6200,0.0000,0.0000,45151.0000,483790.9000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00428,SHERMAN ISD,Educational Institution,School Food Authority,10,2,091-906,GRAYSON,12,0,12,2021-04-01T00:00:00.000,61078,0,101483,0,0,136814.7200,0.0000,396798.5300,0.0000,0.0000,54944.1800,588557.4300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00428,SHERMAN ISD,Educational Institution,School Food Authority,10,2,091-906,GRAYSON,12,0,12,2021-05-01T00:00:00.000,53532,0,88895,0,0,119911.6800,0.0000,347579.4500,0.0000,0.0000,48135.5800,515626.7100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00428,SHERMAN ISD,Educational Institution,School Food Authority,10,2,091-906,GRAYSON,7,1,6,2021-06-01T00:00:00.000,5431,1608,8094,0,0,12165.4400,1463.2800,31647.5400,0.0000,0.0000,4683.5900,49959.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00428,SHERMAN ISD,Educational Institution,School Food Authority,10,2,091-906,GRAYSON,4,1,3,2021-07-01T00:00:00.000,1332,913,1466,0,0,2983.6800,830.8300,5732.0600,0.0000,0.0000,994.2000,10540.7700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,24,12,12,2020-10-01T00:00:00.000,56500,0,71740,0,0,122040.0000,0.0000,269742.4000,0.0000,0.0000,40305.4500,432087.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,24,12,12,2020-11-01T00:00:00.000,55707,0,70086,0,0,120327.1200,0.0000,263523.3600,0.0000,0.0000,39485.7700,423336.2500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,24,12,12,2020-12-01T00:00:00.000,48845,0,60830,0,0,105505.2000,0.0000,228720.8000,0.0000,0.0000,34377.4600,368603.4600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,24,12,12,2021-01-01T00:00:00.000,41684,0,56106,0,0,93372.1600,0.0000,219374.4600,0.0000,0.0000,32137.8900,344884.5100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,24,12,12,2021-02-01T00:00:00.000,46000,0,61565,0,0,103040.0000,0.0000,240719.1500,0.0000,0.0000,35322.7400,379081.8900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,24,12,12,2021-03-01T00:00:00.000,54845,0,75454,0,0,122852.8000,0.0000,295025.1400,0.0000,0.0000,42950.5200,460828.4600
