odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
00918_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00918,AMARILLO ISD,Educational Institution,Public,16,1,188-901,POTTER,10,0,10,2023-07-01T00:00:00.000,3630,0,5498,0,0,9909.9000,0.0000,23916.3000,0.0000,0.0000,33826.2000
00920_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00920,HIGHLAND PARK ISD,Educational Institution,Public,16,1,188-903,POTTER,1,0,1,2023-05-01T00:00:00.000,341,0,396,0,0,910.4700,0.0000,1754.2800,0.0000,0.0000,2664.7500
00920_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00920,HIGHLAND PARK ISD,Educational Institution,Public,16,1,188-903,POTTER,1,0,1,2023-06-01T00:00:00.000,1017,0,456,0,0,2715.3900,0.0000,2020.0800,0.0000,0.0000,4735.4700
00922_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00922,MARFA ISD,Educational Institution,Public,18,1,189-901,PRESIDIO,1,0,1,2023-05-01T00:00:00.000,28,0,54,0,0,74.7600,0.0000,239.2200,0.0000,0.0000,313.9800
00922_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00922,MARFA ISD,Educational Institution,Public,18,1,189-901,PRESIDIO,1,0,1,2023-06-01T00:00:00.000,240,0,391,0,0,640.8000,0.0000,1732.1300,0.0000,0.0000,2372.9300
00923_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00923,PRESIDIO ISD,Educational Institution,Public,18,1,189-902,PRESIDIO,2,0,2,2023-05-01T00:00:00.000,84,0,214,0,0,224.2800,0.0000,948.0200,0.0000,0.0000,1172.3000
00923_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00923,PRESIDIO ISD,Educational Institution,Public,18,1,189-902,PRESIDIO,2,0,2,2023-06-01T00:00:00.000,1760,0,3458,0,0,4699.2000,0.0000,15318.9400,0.0000,0.0000,20018.1400
00924_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00924,RAINS ISD,Educational Institution,Public,7,2,190-903,RAINS,3,0,3,2023-05-01T00:00:00.000,65,0,91,0,0,173.5500,0.0000,403.1300,0.0000,0.0000,576.6800
00924_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00924,RAINS ISD,Educational Institution,Public,7,2,190-903,RAINS,3,0,3,2023-06-01T00:00:00.000,1280,0,2196,0,0,3417.6000,0.0000,9728.2800,0.0000,0.0000,13145.8800
00926_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00926,REAGAN COUNTY ISD,Educational Institution,Public,18,4,192-901,REAGAN,1,0,1,2023-05-01T00:00:00.000,0,146,164,0,0,0.0000,157.6800,726.5200,0.0000,0.0000,884.2000
00926_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00926,REAGAN COUNTY ISD,Educational Institution,Public,18,4,192-901,REAGAN,1,0,1,2023-06-01T00:00:00.000,0,983,1124,0,0,0.0000,1061.6400,4979.3200,0.0000,0.0000,6040.9600
00927_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00927,HILL COUNTRY YOUTH RANCH,Educational Institution,Charter,20,4,193-801,REAL,2,0,2,2023-06-01T00:00:00.000,476,0,515,0,0,1270.9200,0.0000,2281.4500,0.0000,0.0000,3552.3700
00927_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00927,HILL COUNTRY YOUTH RANCH,Educational Institution,Charter,20,4,193-801,REAL,2,0,2,2023-07-01T00:00:00.000,457,0,420,0,0,1247.6100,0.0000,1827.0000,0.0000,0.0000,3074.6100
00931_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00931,CLARKSVILLE ISD,Educational Institution,Public,8,2,194-904,RED RIVER,1,0,1,2023-06-01T00:00:00.000,847,0,954,0,0,2261.4900,0.0000,4226.2200,0.0000,0.0000,6487.7100
00932_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00932,DETROIT ISD,Educational Institution,Public,8,2,194-905,RED RIVER,1,0,1,2023-05-01T00:00:00.000,0,0,13,0,0,0.0000,0.0000,57.5900,0.0000,0.0000,57.5900
00932_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00932,DETROIT ISD,Educational Institution,Public,8,2,194-905,RED RIVER,1,0,1,2023-06-01T00:00:00.000,0,0,372,0,0,0.0000,0.0000,1647.9600,0.0000,0.0000,1647.9600
00933_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00933,PECOS-BARSTOW-TOYAH ISD,Educational Institution,Public,18,1,195-901,REEVES,2,0,2,2023-05-01T00:00:00.000,390,0,667,0,0,1041.3000,0.0000,2954.8100,0.0000,0.0000,3996.1100
00933_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00933,PECOS-BARSTOW-TOYAH ISD,Educational Institution,Public,18,1,195-901,REEVES,2,0,2,2023-06-01T00:00:00.000,3904,0,5460,0,0,10423.6800,0.0000,24187.8000,0.0000,0.0000,34611.4800
00934_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00934,BALMORHEA ISD,Educational Institution,Public,18,1,195-902,REEVES,1,0,1,2023-06-01T00:00:00.000,139,0,257,0,0,371.1300,0.0000,1138.5100,0.0000,0.0000,1509.6400
00935_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00935,AUSTWELL-TIVOLI ISD,Educational Institution,Public,3,5,196-901,REFUGIO,1,0,1,2023-06-01T00:00:00.000,801,0,801,0,0,2138.6700,0.0000,3548.4300,0.0000,0.0000,5687.1000
00937_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00937,REFUGIO ISD,Educational Institution,Public,3,5,196-903,REFUGIO,1,0,1,2023-07-01T00:00:00.000,1382,0,1338,0,0,3772.8600,0.0000,5820.3000,0.0000,0.0000,9593.1600
00942_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00942,HEARNE ISD,Educational Institution,Public,13,3,198-905,ROBERTSON,2,0,2,2023-06-01T00:00:00.000,3577,0,5112,0,0,9550.5900,0.0000,22646.1600,0.0000,0.0000,32196.7500
00944_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00944,ROCKWALL ISD,Educational Institution,Public,10,2,199-901,ROCKWALL,1,0,1,2023-05-01T00:00:00.000,116,0,112,0,0,309.7200,0.0000,496.1600,0.0000,0.0000,805.8800
00944_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00944,ROCKWALL ISD,Educational Institution,Public,10,2,199-901,ROCKWALL,1,0,1,2023-06-01T00:00:00.000,2037,0,2168,0,0,5438.7900,0.0000,9604.2400,0.0000,0.0000,15043.0300
00944_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00944,ROCKWALL ISD,Educational Institution,Public,10,2,199-901,ROCKWALL,1,0,1,2023-07-01T00:00:00.000,0,0,115,0,0,0.0000,0.0000,500.2500,0.0000,0.0000,500.2500
00946_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00946,BALLINGER ISD,Educational Institution,Public,15,1,200-901,RUNNELS,1,0,1,2023-06-01T00:00:00.000,543,0,765,0,0,1449.8100,0.0000,3388.9500,0.0000,0.0000,4838.7600
00948_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00948,WINTERS ISD,Educational Institution,Public,15,1,200-904,RUNNELS,1,0,1,2023-05-01T00:00:00.000,147,0,158,0,0,392.4900,0.0000,699.9400,0.0000,0.0000,1092.4300
00948_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00948,WINTERS ISD,Educational Institution,Public,15,1,200-904,RUNNELS,1,0,1,2023-06-01T00:00:00.000,1644,0,1598,0,0,4389.4800,0.0000,7079.1400,0.0000,0.0000,11468.6200
00950_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00950,HENDERSON ISD,Educational Institution,Public,7,2,201-902,RUSK,4,0,4,2023-06-01T00:00:00.000,6138,0,9256,0,0,15934.5900,0.0000,41004.0800,0.0000,0.0000,56938.6700
00950_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00950,HENDERSON ISD,Educational Institution,Public,7,2,201-902,RUSK,4,0,4,2023-07-01T00:00:00.000,2540,0,3997,0,0,6476.1000,0.0000,17386.9500,0.0000,0.0000,23863.0500
00954_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00954,OVERTON ISD,Educational Institution,Public,7,2,201-908,RUSK,2,0,2,2023-06-01T00:00:00.000,0,0,1096,0,0,0.0000,0.0000,4855.2800,0.0000,0.0000,4855.2800
00955_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00955,TATUM ISD,Educational Institution,Public,7,2,201-910,RUSK,1,0,1,2023-06-01T00:00:00.000,836,0,1674,0,0,2232.1200,0.0000,7415.8200,0.0000,0.0000,9647.9400
00956_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00956,CARLISLE ISD,Educational Institution,Public,7,2,201-913,RUSK,1,0,1,2023-05-01T00:00:00.000,54,0,52,0,0,144.1800,0.0000,230.3600,0.0000,0.0000,374.5400
00956_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00956,CARLISLE ISD,Educational Institution,Public,7,2,201-913,RUSK,1,0,1,2023-06-01T00:00:00.000,1099,0,1008,0,0,2934.3300,0.0000,4465.4400,0.0000,0.0000,7399.7700
00957_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00957,WEST RUSK ISD,Educational Institution,Public,7,2,201-914,RUSK,1,0,1,2023-06-01T00:00:00.000,1681,0,2134,0,0,4488.2700,0.0000,9453.6200,0.0000,0.0000,13941.8900
00958_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00958,HEMPHILL ISD,Educational Institution,Public,7,3,202-903,SABINE,1,0,1,2023-06-01T00:00:00.000,432,0,867,0,0,1153.4400,0.0000,3840.8100,0.0000,0.0000,4994.2500
00958_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00958,HEMPHILL ISD,Educational Institution,Public,7,3,202-903,SABINE,1,0,1,2023-07-01T00:00:00.000,102,0,293,0,0,278.4600,0.0000,1274.5500,0.0000,0.0000,1553.0100
00959_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00959,WEST SABINE ISD,Educational Institution,Public,7,3,202-905,SABINE,1,0,1,2023-05-01T00:00:00.000,0,0,22,0,0,0.0000,0.0000,97.4600,0.0000,0.0000,97.4600
00959_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00959,WEST SABINE ISD,Educational Institution,Public,7,3,202-905,SABINE,1,0,1,2023-06-01T00:00:00.000,0,0,1299,0,0,0.0000,0.0000,5754.5700,0.0000,0.0000,5754.5700
00960_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00960,SAN AUGUSTINE ISD,Educational Institution,Public,7,3,203-901,SAN AUGUSTINE,2,0,2,2023-06-01T00:00:00.000,1673,0,2920,0,0,4466.9100,0.0000,12935.6000,0.0000,0.0000,17402.5100
00960_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00960,SAN AUGUSTINE ISD,Educational Institution,Public,7,3,203-901,SAN AUGUSTINE,1,0,1,2023-07-01T00:00:00.000,222,0,549,0,0,606.0600,0.0000,2388.1500,0.0000,0.0000,2994.2100
00961_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00961,BROADDUS ISD,Educational Institution,Public,7,3,203-902,SAN AUGUSTINE,1,0,1,2023-06-01T00:00:00.000,1039,0,1807,0,0,2774.1300,0.0000,8005.0100,0.0000,0.0000,10779.1400
00962_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00962,COLDSPRING-OAKHURST CISD,Educational Institution,Public,6,3,204-901,SAN JACINTO,1,0,1,2023-06-01T00:00:00.000,1872,0,2951,0,0,4998.2400,0.0000,13072.9300,0.0000,0.0000,18071.1700
00963_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00963,SHEPHERD ISD,Educational Institution,Public,6,3,204-904,SAN JACINTO,2,0,2,2023-05-01T00:00:00.000,106,0,164,0,0,283.0200,0.0000,726.5200,0.0000,0.0000,1009.5400
00963_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00963,SHEPHERD ISD,Educational Institution,Public,6,3,204-904,SAN JACINTO,2,0,2,2023-06-01T00:00:00.000,1362,0,1880,0,0,3636.5400,0.0000,8328.4000,0.0000,0.0000,11964.9400
00964_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00964,ARANSAS PASS ISD,Educational Institution,Public,2,5,205-901,SAN PATRICIO,1,0,1,2023-06-01T00:00:00.000,1309,0,2845,0,0,3495.0300,0.0000,12603.3500,0.0000,0.0000,16098.3800
00964_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00964,ARANSAS PASS ISD,Educational Institution,Public,2,5,205-901,SAN PATRICIO,1,0,1,2023-07-01T00:00:00.000,1383,0,2569,0,0,3775.5900,0.0000,11175.1500,0.0000,0.0000,14950.7400
00966_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00966,INGLESIDE ISD,Educational Institution,Public,2,5,205-903,SAN PATRICIO,2,0,2,2023-06-01T00:00:00.000,967,0,2537,0,0,2581.8900,0.0000,11238.9100,0.0000,0.0000,13820.8000
00968_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00968,ODEM-EDROY ISD,Educational Institution,Public,2,5,205-905,SAN PATRICIO,1,0,1,2023-05-01T00:00:00.000,324,0,403,0,0,865.0800,0.0000,1785.2900,0.0000,0.0000,2650.3700
00968_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00968,ODEM-EDROY ISD,Educational Institution,Public,2,5,205-905,SAN PATRICIO,1,0,1,2023-06-01T00:00:00.000,1388,0,1869,0,0,3705.9600,0.0000,8279.6700,0.0000,0.0000,11985.6300
00970_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00970,TAFT ISD,Educational Institution,Public,2,5,205-907,SAN PATRICIO,1,0,1,2023-05-01T00:00:00.000,204,0,251,0,0,544.6800,0.0000,1111.9300,0.0000,0.0000,1656.6100
00970_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00970,TAFT ISD,Educational Institution,Public,2,5,205-907,SAN PATRICIO,1,0,1,2023-06-01T00:00:00.000,932,0,1551,0,0,2488.4400,0.0000,6870.9300,0.0000,0.0000,9359.3700
00976_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00976,SNYDER ISD,Educational Institution,Public,14,1,208-902,SCURRY,4,0,4,2023-05-01T00:00:00.000,174,0,282,0,0,464.5800,0.0000,1249.2600,0.0000,0.0000,1713.8400
00976_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00976,SNYDER ISD,Educational Institution,Public,14,1,208-902,SCURRY,4,0,4,2023-06-01T00:00:00.000,1275,0,2065,0,0,3404.2500,0.0000,9147.9500,0.0000,0.0000,12552.2000
00980_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00980,CENTER ISD,Educational Institution,Public,7,3,210-901,SHELBY,4,0,4,2023-06-01T00:00:00.000,3021,0,4399,0,0,8066.0700,0.0000,19487.5700,0.0000,0.0000,27553.6400
00980_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00980,CENTER ISD,Educational Institution,Public,7,3,210-901,SHELBY,1,0,1,2023-07-01T00:00:00.000,123,0,868,0,0,335.7900,0.0000,3775.8000,0.0000,0.0000,4111.5900
00984_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00984,TIMPSON ISD,Educational Institution,Public,7,3,210-905,SHELBY,1,0,1,2023-06-01T00:00:00.000,1064,0,1534,0,0,2840.8800,0.0000,6795.6200,0.0000,0.0000,9636.5000
00987_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00987,STRATFORD ISD,Educational Institution,Public,16,1,211-902,SHERMAN,1,0,1,2023-05-01T00:00:00.000,11,0,10,0,0,29.3700,0.0000,44.3000,0.0000,0.0000,73.6700
00987_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00987,STRATFORD ISD,Educational Institution,Public,16,1,211-902,SHERMAN,1,0,1,2023-06-01T00:00:00.000,753,0,1115,0,0,2010.5100,0.0000,4939.4500,0.0000,0.0000,6949.9600
00994_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00994,TYLER ISD,Educational Institution,Public,7,2,212-905,SMITH,3,0,3,2023-05-01T00:00:00.000,1127,0,1196,0,0,3009.0900,0.0000,5298.2800,0.0000,0.0000,8307.3700
00994_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00994,TYLER ISD,Educational Institution,Public,7,2,212-905,SMITH,9,0,9,2023-06-01T00:00:00.000,14943,0,17083,0,0,39897.8100,0.0000,75677.6900,0.0000,0.0000,115575.5000
00994_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00994,TYLER ISD,Educational Institution,Public,7,2,212-905,SMITH,4,0,4,2023-07-01T00:00:00.000,6943,0,7431,0,0,18954.3900,0.0000,32324.8500,0.0000,0.0000,51279.2400
00995_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00995,WHITEHOUSE ISD,Educational Institution,Public,7,2,212-906,SMITH,1,0,1,2023-05-01T00:00:00.000,176,0,198,0,0,469.9200,0.0000,877.1400,0.0000,0.0000,1347.0600
00995_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00995,WHITEHOUSE ISD,Educational Institution,Public,7,2,212-906,SMITH,2,0,2,2023-06-01T00:00:00.000,2597,0,3158,0,0,6933.9900,0.0000,13989.9400,0.0000,0.0000,20923.9300
00995_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00995,WHITEHOUSE ISD,Educational Institution,Public,7,2,212-906,SMITH,1,0,1,2023-07-01T00:00:00.000,1333,0,1405,0,0,3639.0900,0.0000,6111.7500,0.0000,0.0000,9750.8400
00996_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00996,CHAPEL HILL ISD-TYLER,Educational Institution,Public,7,2,212-909,SMITH,1,0,1,2023-06-01T00:00:00.000,1382,0,2175,0,0,3689.9400,0.0000,9635.2500,0.0000,0.0000,13325.1900
00997_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00997,WINONA ISD,Educational Institution,Public,7,2,212-910,SMITH,1,0,1,2023-05-01T00:00:00.000,39,0,92,0,0,104.1300,0.0000,407.5600,0.0000,0.0000,511.6900
00997_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00997,WINONA ISD,Educational Institution,Public,7,2,212-910,SMITH,1,0,1,2023-06-01T00:00:00.000,1016,0,1659,0,0,2712.7200,0.0000,7349.3700,0.0000,0.0000,10062.0900
00999_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00999,GLEN ROSE ISD,Educational Institution,Public,11,2,213-901,SOMERVELL,3,0,3,2023-05-01T00:00:00.000,89,0,353,0,0,237.6300,0.0000,1563.7900,0.0000,0.0000,1801.4200
00999_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00999,GLEN ROSE ISD,Educational Institution,Public,11,2,213-901,SOMERVELL,3,0,3,2023-06-01T00:00:00.000,2834,0,5707,0,0,7566.7800,0.0000,25282.0100,0.0000,0.0000,32848.7900
01000_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01000,RIO GRANDE CITY ISD,Educational Institution,Public,1,5,214-901,STARR,4,0,4,2023-05-01T00:00:00.000,1150,0,1394,0,0,3070.5000,0.0000,6175.4200,0.0000,0.0000,9245.9200
01000_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01000,RIO GRANDE CITY ISD,Educational Institution,Public,1,5,214-901,STARR,11,0,11,2023-06-01T00:00:00.000,10162,0,15953,0,0,27132.5400,0.0000,70671.7900,0.0000,0.0000,97804.3300
01000_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01000,RIO GRANDE CITY ISD,Educational Institution,Public,1,5,214-901,STARR,5,0,5,2023-07-01T00:00:00.000,47,0,915,0,0,128.3100,0.0000,3980.2500,0.0000,0.0000,4108.5600
01002_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01002,ROMA ISD,Educational Institution,Public,1,5,214-903,STARR,18,0,18,2023-06-01T00:00:00.000,20510,0,29786,0,0,53203.7000,0.0000,131951.9800,0.0000,0.0000,185155.6800
01002_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01002,ROMA ISD,Educational Institution,Public,1,5,214-903,STARR,12,0,12,2023-07-01T00:00:00.000,1613,0,2441,0,0,3677.6400,0.0000,10618.3500,0.0000,0.0000,14295.9900
01003_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01003,BRECKENRIDGE ISD,Educational Institution,Public,14,1,215-901,STEPHENS,2,0,2,2023-06-01T00:00:00.000,255,0,1275,0,0,680.8500,0.0000,5648.2500,0.0000,0.0000,6329.1000
01008_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01008,TULIA ISD,Educational Institution,Public,16,1,219-903,SWISHER,1,0,1,2023-05-01T00:00:00.000,46,0,60,0,0,122.8200,0.0000,265.8000,0.0000,0.0000,388.6200
01008_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01008,TULIA ISD,Educational Institution,Public,16,1,219-903,SWISHER,1,0,1,2023-06-01T00:00:00.000,759,0,995,0,0,2026.5300,0.0000,4407.8500,0.0000,0.0000,6434.3800
01009_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01009,KRESS ISD,Educational Institution,Public,16,1,219-905,SWISHER,1,0,1,2023-06-01T00:00:00.000,0,0,90,0,0,0.0000,0.0000,398.7000,0.0000,0.0000,398.7000
01018_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01018,BIRDVILLE ISD,Educational Institution,Public,11,2,220-902,TARRANT,2,0,2,2023-05-01T00:00:00.000,620,0,542,0,0,1655.4000,0.0000,2401.0600,0.0000,0.0000,4056.4600
01018_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01018,BIRDVILLE ISD,Educational Institution,Public,11,2,220-902,TARRANT,8,0,8,2023-06-01T00:00:00.000,9440,0,20169,0,0,25204.8000,0.0000,89348.6700,0.0000,0.0000,114553.4700
01018_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01018,BIRDVILLE ISD,Educational Institution,Public,11,2,220-902,TARRANT,6,0,6,2023-07-01T00:00:00.000,1306,0,1316,0,0,3565.3800,0.0000,5724.6000,0.0000,0.0000,9289.9800
01018_8_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01018,BIRDVILLE ISD,Educational Institution,Public,11,2,220-902,TARRANT,3,0,3,2023-08-01T00:00:00.000,336,0,343,0,0,917.2800,0.0000,1492.0500,0.0000,0.0000,2409.3300
01019_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01019,EVERMAN ISD,Educational Institution,Public,11,2,220-904,TARRANT,1,0,1,2023-05-01T00:00:00.000,63,0,69,0,0,168.2100,0.0000,305.6700,0.0000,0.0000,473.8800
01019_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,01019,EVERMAN ISD,Educational Institution,Public,11,2,220-904,TARRANT,5,0,5,2023-06-01T00:00:00.000,7717,0,10572,0,0,20604.3900,0.0000,46833.9600,0.0000,0.0000,67438.3500
