programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,011-902,BASTROP,3,3,0,2020-05-01T00:00:00.000,25266,0,25266,0,0,54574.5600,0.0000,95000.1600,0.0000,0.0000,15349.1000,164923.8200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,011-902,BASTROP,3,3,0,2020-06-01T00:00:00.000,23674,0,23674,0,0,51135.8400,0.0000,89014.2400,0.0000,0.0000,14381.9600,154532.0400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,011-902,BASTROP,3,3,0,2020-07-01T00:00:00.000,22386,0,22386,0,0,48353.7600,0.0000,84171.3600,0.0000,0.0000,13599.5000,146124.6200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,011-902,BASTROP,3,3,0,2020-08-01T00:00:00.000,14820,0,14820,0,0,32011.2000,0.0000,55723.2000,0.0000,0.0000,9003.1500,96737.5500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,011-902,BASTROP,6,6,0,2020-09-01T00:00:00.000,23207,0,22629,0,0,50127.1200,0.0000,85085.0400,0.0000,0.0000,13871.3900,149083.5500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00034,SMITHVILLE ISD,Educational Institution,School Food Authority,13,4,011-904,BASTROP,7,7,0,2020-03-01T00:00:00.000,3248,0,3153,0,0,7015.6800,0.0000,11855.2800,0.0000,0.0000,1935.8700,20806.8300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00034,SMITHVILLE ISD,Educational Institution,School Food Authority,13,4,011-904,BASTROP,7,7,0,2020-04-01T00:00:00.000,11423,0,11423,0,0,24673.6800,0.0000,42950.4800,0.0000,0.0000,6939.4800,74563.6400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00034,SMITHVILLE ISD,Educational Institution,School Food Authority,13,4,011-904,BASTROP,7,7,0,2020-05-01T00:00:00.000,6416,0,6416,0,0,13858.5600,0.0000,24124.1600,0.0000,0.0000,3897.7200,41880.4400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00034,SMITHVILLE ISD,Educational Institution,School Food Authority,13,4,011-904,BASTROP,6,6,0,2020-06-01T00:00:00.000,5841,0,5841,0,0,12616.5600,0.0000,21962.1600,0.0000,0.0000,3548.4100,38127.1300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00034,SMITHVILLE ISD,Educational Institution,School Food Authority,13,4,011-904,BASTROP,7,7,0,2020-07-01T00:00:00.000,6542,0,6542,0,0,14130.7200,0.0000,24597.9200,0.0000,0.0000,3974.2700,42702.9100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00034,SMITHVILLE ISD,Educational Institution,School Food Authority,13,4,011-904,BASTROP,6,6,0,2020-08-01T00:00:00.000,1584,0,1584,0,0,3421.4400,0.0000,5955.8400,0.0000,0.0000,962.2800,10339.5600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00034,SMITHVILLE ISD,Educational Institution,School Food Authority,13,4,011-904,BASTROP,6,2,4,2020-09-01T00:00:00.000,4230,0,7197,0,0,9136.8000,0.0000,27060.7200,0.0000,0.0000,3734.2700,39931.7900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00035,MCDADE ISD,Educational Institution,School Food Authority,13,4,011-905,BASTROP,1,1,0,2020-07-01T00:00:00.000,252,0,252,0,0,544.3200,0.0000,947.5200,0.0000,0.0000,153.0900,1644.9300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00045,BELTON ISD,Educational Institution,School Food Authority,12,2,014-903,BELL,3,3,0,2020-03-01T00:00:00.000,2738,0,8104,0,0,5914.0800,0.0000,30471.0400,0.0000,0.0000,3769.4900,40154.6100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00045,BELTON ISD,Educational Institution,School Food Authority,12,2,014-903,BELL,3,3,0,2020-04-01T00:00:00.000,5761,0,15792,0,0,12443.7600,0.0000,59377.9200,0.0000,0.0000,7436.9800,79258.6600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00045,BELTON ISD,Educational Institution,School Food Authority,12,2,014-903,BELL,3,3,0,2020-05-01T00:00:00.000,4082,0,9595,0,0,8817.1200,0.0000,36077.2000,0.0000,0.0000,4643.6700,49537.9900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00045,BELTON ISD,Educational Institution,School Food Authority,12,2,014-903,BELL,4,4,0,2020-06-01T00:00:00.000,4636,0,9027,0,0,10013.7600,0.0000,33941.5200,0.0000,0.0000,4539.8400,48495.1200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00045,BELTON ISD,Educational Institution,School Food Authority,12,2,014-903,BELL,4,4,0,2020-07-01T00:00:00.000,5241,0,9001,0,0,11320.5600,0.0000,33843.7600,0.0000,0.0000,4659.7100,49824.0300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00045,BELTON ISD,Educational Institution,School Food Authority,12,2,014-903,BELL,4,4,0,2020-08-01T00:00:00.000,4324,0,6548,0,0,9339.8400,0.0000,24620.4800,0.0000,0.0000,3499.7500,37460.0700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,014-905,BELL,1,1,0,2020-03-01T00:00:00.000,993,0,993,0,0,2144.8800,0.0000,3733.6800,0.0000,0.0000,603.2500,6481.8100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,014-905,BELL,1,1,0,2020-04-01T00:00:00.000,2299,0,2299,0,0,4965.8400,0.0000,8644.2400,0.0000,0.0000,1396.6500,15006.7300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,014-905,BELL,1,1,0,2020-05-01T00:00:00.000,1498,0,1498,0,0,3235.6800,0.0000,5632.4800,0.0000,0.0000,910.0400,9778.2000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,014-905,BELL,1,1,0,2020-06-01T00:00:00.000,711,0,711,0,0,1535.7600,0.0000,2673.3600,0.0000,0.0000,431.9400,4641.0600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,014-905,BELL,2,1,1,2020-09-01T00:00:00.000,2340,0,4305,0,0,5054.4000,0.0000,16186.8000,0.0000,0.0000,2192.8100,23434.0100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00047,KILLEEN ISD,Educational Institution,School Food Authority,12,2,014-906,BELL,14,14,0,2020-03-01T00:00:00.000,7607,0,23234,0,0,16431.1200,0.0000,87359.8400,0.0000,0.0000,10754.8600,114545.8200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00047,KILLEEN ISD,Educational Institution,School Food Authority,12,2,014-906,BELL,15,15,0,2020-04-01T00:00:00.000,43520,0,48096,0,0,94003.2000,0.0000,180840.9600,0.0000,0.0000,28234.4800,303078.6400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00047,KILLEEN ISD,Educational Institution,School Food Authority,12,2,014-906,BELL,16,16,0,2020-05-01T00:00:00.000,38373,0,38984,0,0,82885.6800,0.0000,146579.8400,0.0000,0.0000,23551.4200,253016.9400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00047,KILLEEN ISD,Educational Institution,School Food Authority,12,2,014-906,BELL,17,17,0,2020-06-01T00:00:00.000,36109,0,36565,0,0,77995.4400,0.0000,137484.4000,0.0000,0.0000,22115.2000,237595.0400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00047,KILLEEN ISD,Educational Institution,School Food Authority,12,2,014-906,BELL,21,21,0,2020-07-01T00:00:00.000,31207,0,32248,0,0,67407.1200,0.0000,121252.4800,0.0000,0.0000,19366.8500,208026.4500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,00050,TEMPLE ISD,Educational Institution,School Food Authority,12,2,014-909,BELL,9,9,0,2020-03-01T00:00:00.000,2641,0,9025,0,0,5704.5600,0.0000,33934.0000,0.0000,0.0000,4110.1300,43748.6900
