odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
00844_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00844,NACOGDOCHES ISD,Educational Institution,School Food Authority,7,3,174-904,NACOGDOCHES,7,0,7,2024-06-01T00:00:00.000,7825,0,14651,0,0,21205.75,0.0,69152.72,0.0,0.0,9308.81,99667.28
00844_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00844,NACOGDOCHES ISD,Educational Institution,School Food Authority,7,3,174-904,NACOGDOCHES,7,0,7,2024-07-01T00:00:00.000,2153,0,5639,0,76,5834.63,0.0,26616.08,0.0,358.72,3390.57,36200.0
00876_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00876,FLOUR BLUFF ISD,Educational Institution,School Food Authority,2,5,178-914,NUECES,1,0,1,2024-06-01T00:00:00.000,3540,0,4722,0,0,9593.4,0.0,22287.84,0.0,0.0,3272.54,35153.78
00876_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00876,FLOUR BLUFF ISD,Educational Institution,School Food Authority,2,5,178-914,NUECES,1,0,1,2024-07-01T00:00:00.000,554,0,762,0,0,1501.34,0.0,3596.64,0.0,0.0,523.49,5621.47
00940_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00940,CALVERT ISD,Educational Institution,School Food Authority,6,3,198-902,ROBERTSON,1,0,1,2024-06-01T00:00:00.000,599,0,664,0,0,1623.29,0.0,3134.08,0.0,0.0,487.25,5244.62
00943_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00943,MUMFORD ISD,Educational Institution,School Food Authority,6,3,198-906,ROBERTSON,1,0,1,2024-05-01T00:00:00.000,520,0,524,0,0,1409.2,0.0,2473.28,0.0,0.0,397.17,4279.65
00943_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00943,MUMFORD ISD,Educational Institution,School Food Authority,6,3,198-906,ROBERTSON,1,0,1,2024-06-01T00:00:00.000,1562,0,1620,0,0,4233.02,0.0,7646.4,0.0,0.0,1215.69,13095.11
00965_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,2,0,2,2024-06-01T00:00:00.000,5756,0,7815,0,0,15598.76,0.0,36886.8,0.0,0.0,5388.62,57874.18
00965_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00965,GREGORY-PORTLAND ISD,Educational Institution,School Food Authority,2,5,205-902,SAN PATRICIO,2,0,2,2024-07-01T00:00:00.000,8222,0,10048,0,0,22281.62,0.0,47426.56,0.0,0.0,7148.03,76856.21
00967_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,2,0,2,2024-05-01T00:00:00.000,521,0,636,0,0,1411.91,0.0,3001.92,0.0,0.0,452.6,4866.43
00967_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00967,MATHIS ISD,Educational Institution,School Food Authority,2,5,205-904,SAN PATRICIO,2,0,2,2024-06-01T00:00:00.000,2045,0,2350,0,0,5541.95,0.0,11092.0,0.0,0.0,1704.42,18338.37
00969_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00969,SINTON ISD,Educational Institution,School Food Authority,2,5,205-906,SAN PATRICIO,1,0,1,2024-06-01T00:00:00.000,516,0,1266,0,0,1398.36,0.0,5975.52,0.0,0.0,761.54,8135.42
00969_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00969,SINTON ISD,Educational Institution,School Food Authority,2,5,205-906,SAN PATRICIO,1,0,1,2024-07-01T00:00:00.000,73,0,243,0,0,197.83,0.0,1146.96,0.0,0.0,139.21,1484.0
00983_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,00983,TENAHA ISD,Educational Institution,School Food Authority,7,3,210-904,SHELBY,1,0,1,2024-06-01T00:00:00.000,545,0,685,0,0,1476.95,0.0,3233.2,0.0,0.0,483.15,5193.3
01006_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01006,SONORA ISD,Educational Institution,School Food Authority,15,4,218-901,SUTTON,1,0,1,2024-06-01T00:00:00.000,1894,0,1786,0,0,5132.74,0.0,8429.92,0.0,0.0,1386.26,14948.92
01017_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,3,0,3,2024-05-01T00:00:00.000,327,0,469,0,0,886.17,0.0,2213.68,0.0,0.0,318.45,3418.3
01017_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,34,1,33,2024-06-01T00:00:00.000,42739,0,87624,0,0,115822.69,0.0,413585.28,0.0,0.0,54587.5,583995.47
01017_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,25,1,24,2024-07-01T00:00:00.000,10654,0,23477,0,0,28872.34,0.0,110811.44,0.0,0.0,14412.37,154096.15
01017_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01017,ARLINGTON ISD,Educational Institution,School Food Authority,11,2,220-901,TARRANT,22,0,22,2024-08-01T00:00:00.000,998,0,2615,0,0,2704.58,0.0,12342.8,0.0,0.0,1554.86,16602.24
01023_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,5,0,5,2024-05-01T00:00:00.000,876,0,1053,0,0,2373.96,0.0,4970.16,0.0,0.0,752.93,8097.05
01023_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,13,0,13,2024-06-01T00:00:00.000,9141,0,19642,0,0,24772.11,0.0,92710.24,0.0,0.0,12118.91,129601.26
01023_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01023,MANSFIELD ISD,Educational Institution,School Food Authority,11,2,220-908,TARRANT,4,0,4,2024-07-01T00:00:00.000,2468,0,5537,0,0,6688.28,0.0,26134.64,0.0,0.0,3387.16,36210.08
01024_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,2,0,2,2024-05-01T00:00:00.000,434,0,734,0,0,1176.14,0.0,3464.48,0.0,0.0,477.6,5118.22
01024_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,2,0,2,2024-06-01T00:00:00.000,7714,0,10740,0,0,20904.94,0.0,50692.8,0.0,0.0,7352.95,78950.69
01024_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,1,0,1,2024-07-01T00:00:00.000,2653,0,4576,0,0,7189.63,0.0,21598.72,0.0,0.0,2963.36,31751.71
01024_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01024,LAKE WORTH ISD,Educational Institution,School Food Authority,11,2,220-910,TARRANT,1,0,1,2024-08-01T00:00:00.000,192,0,345,0,0,520.32,0.0,1628.4,0.0,0.0,221.27,2369.99
01029_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,5,0,5,2024-05-01T00:00:00.000,1168,0,2223,0,0,3165.28,0.0,10492.56,0.0,0.0,1407.27,15065.11
01029_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01029,CASTLEBERRY ISD,Educational Institution,School Food Authority,11,2,220-917,TARRANT,5,0,5,2024-06-01T00:00:00.000,12037,0,19868,0,0,32620.27,0.0,93776.96,0.0,0.0,13004.89,139402.12
01034_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01034,ABILENE ISD,Educational Institution,School Food Authority,14,1,221-901,TAYLOR,2,0,2,2024-05-01T00:00:00.000,100,0,192,0,0,271.0,0.0,906.24,0.0,0.0,121.31,1298.55
01034_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01034,ABILENE ISD,Educational Institution,School Food Authority,14,1,221-901,TAYLOR,15,0,15,2024-06-01T00:00:00.000,10569,0,21474,0,0,28641.99,0.0,101357.28,0.0,0.0,13403.16,143402.43
01034_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01034,ABILENE ISD,Educational Institution,School Food Authority,14,1,221-901,TAYLOR,10,0,10,2024-07-01T00:00:00.000,4878,0,9320,0,0,13219.38,0.0,43990.4,0.0,0.0,5894.97,63104.75
01040_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01040,BROWNFIELD ISD,Educational Institution,School Food Authority,17,1,223-901,TERRY,2,0,2,2024-05-01T00:00:00.000,305,0,354,0,0,826.55,0.0,1670.88,0.0,0.0,255.94,2753.37
01040_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01040,BROWNFIELD ISD,Educational Institution,School Food Authority,17,1,223-901,TERRY,2,0,2,2024-06-01T00:00:00.000,1729,0,1953,0,223,4685.59,0.0,9218.16,0.0,1052.56,1534.19,16490.5
01041_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01041,MEADOW ISD,Educational Institution,School Food Authority,17,1,223-902,TERRY,1,0,1,2024-05-01T00:00:00.000,68,0,70,0,0,184.28,0.0,330.4,0.0,0.0,52.67,567.35
01041_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01041,MEADOW ISD,Educational Institution,School Food Authority,17,1,223-902,TERRY,1,0,1,2024-06-01T00:00:00.000,229,0,215,0,0,620.59,0.0,1014.8,0.0,0.0,167.15,1802.54
01051_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01051,SAN ANGELO ISD,Educational Institution,School Food Authority,15,4,226-903,TOM GREEN,4,0,4,2024-06-01T00:00:00.000,3731,0,6059,0,0,10111.01,0.0,28598.48,0.0,0.0,3982.1,42691.59
01051_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01051,SAN ANGELO ISD,Educational Institution,School Food Authority,15,4,226-903,TOM GREEN,2,0,2,2024-07-01T00:00:00.000,871,0,1848,0,0,2360.41,0.0,8722.56,0.0,0.0,1143.13,12226.1
01096_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01096,UVALDE CONS ISD,Educational Institution,School Food Authority,20,4,232-903,UVALDE,4,0,4,2024-05-01T00:00:00.000,1054,0,1747,0,0,2856.34,0.0,8245.84,0.0,0.0,1142.35,12244.53
01096_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01096,UVALDE CONS ISD,Educational Institution,School Food Authority,20,4,232-903,UVALDE,5,0,5,2024-06-01T00:00:00.000,12727,0,15768,0,0,34490.17,0.0,74424.96,0.0,0.0,11170.21,120085.34
01096_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01096,UVALDE CONS ISD,Educational Institution,School Food Authority,20,4,232-903,UVALDE,4,0,4,2024-07-01T00:00:00.000,10800,0,10852,0,0,29268.0,0.0,51221.44,0.0,0.0,8233.61,88723.05
01096_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01096,UVALDE CONS ISD,Educational Institution,School Food Authority,20,4,232-903,UVALDE,1,0,1,2024-08-01T00:00:00.000,1947,0,1947,0,0,5276.37,0.0,9189.84,0.0,0.0,1479.72,15945.93
01114_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01114,WALLER ISD,Educational Institution,School Food Authority,4,3,237-904,WALLER,2,0,2,2024-06-01T00:00:00.000,3229,0,5799,0,0,8750.59,0.0,27371.28,0.0,0.0,3719.77,39841.64
01138_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01138,WICHITA FALLS ISD,Educational Institution,School Food Authority,9,2,243-905,WICHITA,7,0,7,2024-06-01T00:00:00.000,3862,0,6221,0,0,10466.02,0.0,29363.12,0.0,0.0,4096.93,43926.07
01138_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01138,WICHITA FALLS ISD,Educational Institution,School Food Authority,9,2,243-905,WICHITA,5,0,5,2024-07-01T00:00:00.000,1814,0,3373,0,0,4915.94,0.0,15920.56,0.0,0.0,2146.45,22982.95
01156_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01156,LEANDER ISD,Educational Institution,School Food Authority,13,4,246-913,WILLIAMSON,3,0,3,2024-06-01T00:00:00.000,487,0,1266,0,0,1319.77,0.0,5975.52,0.0,0.0,753.78,8049.07
01156_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01156,LEANDER ISD,Educational Institution,School Food Authority,13,4,246-913,WILLIAMSON,3,0,3,2024-07-01T00:00:00.000,105,0,441,0,0,284.55,0.0,2081.52,0.0,0.0,245.28,2611.35
01214_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01214,"BOYS & GIRLS CLUB OF DENISON, INC.",Private Non Profit Organization,Private Nonprofit,10,2,091-,GRAYSON,1,0,1,2024-06-01T00:00:00.000,940,0,2128,0,0,2547.4,0.0,10044.16,0.0,0.0,1299.49,13891.05
01214_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01214,"BOYS & GIRLS CLUB OF DENISON, INC.",Private Non Profit Organization,Private Nonprofit,10,2,091-,GRAYSON,1,0,1,2024-07-01T00:00:00.000,878,0,2105,0,0,2379.38,0.0,9935.6,0.0,0.0,1271.58,13586.56
01214_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01214,"BOYS & GIRLS CLUB OF DENISON, INC.",Private Non Profit Organization,Private Nonprofit,10,2,091-,GRAYSON,1,0,1,2024-08-01T00:00:00.000,291,0,561,0,0,788.61,0.0,2647.92,0.0,0.0,354.13,3790.66
01512_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01512,"FORT WORTH COUNTRY DAY SCHOOL, INC.",Private Non Profit Organization,Private Nonprofit,11,2,220-,TARRANT,1,0,1,2024-06-01T00:00:00.000,1935,0,2031,0,0,5243.85,0.0,9586.32,0.0,0.0,1243.9,16074.07
01512_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01512,"FORT WORTH COUNTRY DAY SCHOOL, INC.",Private Non Profit Organization,Private Nonprofit,11,2,220-,TARRANT,1,0,1,2024-07-01T00:00:00.000,3649,0,3878,0,0,9888.79,0.0,18304.16,0.0,0.0,2365.39,30558.34
01518_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01518,"THE BOYS AND GIRLS CLUBS OF VERNON, INC",Private Non Profit Organization,Private Nonprofit,9,2,244-,WILBARGER,4,0,4,2024-06-01T00:00:00.000,2530,0,5675,0,0,6856.3,0.0,26786.0,0.0,0.0,3471.72,37114.02
01518_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01518,"THE BOYS AND GIRLS CLUBS OF VERNON, INC",Private Non Profit Organization,Private Nonprofit,9,2,244-,WILBARGER,3,0,3,2024-07-01T00:00:00.000,1263,0,4434,0,0,3422.73,0.0,20928.48,0.0,0.0,2521.6,26872.81
01524_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01524,Shackelford County Community Resource Center,Private Non Profit Organization,Private Nonprofit,14,1,209-,SHACKELFORD,1,0,1,2024-07-01T00:00:00.000,0,984,989,0,0,0.0,1082.4,4668.08,0.0,0.0,619.92,6370.4
01525_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,63,0,63,2024-06-01T00:00:00.000,13419,0,15541,0,0,36365.49,0.0,73353.52,0.0,0.0,9223.35,118942.36
01525_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,61,0,61,2024-07-01T00:00:00.000,12715,0,15697,0,0,34457.65,0.0,74089.84,0.0,0.0,9137.71,117685.2
01525_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,49,0,49,2024-08-01T00:00:00.000,3377,0,5149,0,0,9151.67,0.0,24303.28,0.0,0.0,2828.7,36283.65
01530_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,132,0,132,2024-06-01T00:00:00.000,7098,0,38314,27426,0,19235.58,0.0,180842.08,30168.6,0.0,24470.88,254717.14
01530_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,138,0,138,2024-07-01T00:00:00.000,10931,0,61194,39669,0,29623.01,0.0,288835.68,43635.9,0.0,38417.41,400512.0
01530_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,91,0,91,2024-08-01T00:00:00.000,1297,0,7320,3473,0,3514.87,0.0,34550.4,3820.3,0.0,4420.91,46306.48
01531_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01531,TEXAS A&M UNIVERSITY CORPUS CHRISTI,Government Agency,Unit of Government,2,5,178-,NUECES,1,0,1,2024-06-01T00:00:00.000,0,0,2213,0,0,0.0,0.0,10445.36,0.0,0.0,907.33,11352.69
01534_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,144,0,144,2024-06-01T00:00:00.000,16522,770,60890,39540,0,44774.62,847.0,287400.8,43494.0,0.0,39849.82,416366.24
01534_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,149,0,149,2024-07-01T00:00:00.000,21141,311,61398,31095,0,57292.11,342.1,289798.56,34204.5,0.0,40133.56,421770.83
01534_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,91,0,91,2024-08-01T00:00:00.000,4579,60,10744,5384,0,12409.09,66.0,50711.68,5922.4,0.0,7251.24,76360.41
01538_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01538,"MARCANA ENTERPRISES, INC.",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,35,0,35,2024-06-01T00:00:00.000,15035,0,26610,0,3295,40744.85,0.0,125599.2,0.0,15552.4,18750.08,200646.53
01538_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01538,"MARCANA ENTERPRISES, INC.",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,25,0,25,2024-07-01T00:00:00.000,10798,0,26328,0,3842,29262.58,0.0,124268.16,0.0,18134.24,17747.2,189412.18
01544_5_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01544,REGIONAL EAST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,7,2,212-,SMITH,5,0,5,2024-05-01T00:00:00.000,413,0,462,0,0,1119.23,0.0,2180.64,0.0,0.0,338.02,3637.89
01544_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01544,REGIONAL EAST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,7,2,212-,SMITH,40,0,40,2024-06-01T00:00:00.000,11536,0,23413,0,0,31262.56,0.0,110509.36,0.0,0.0,14616.78,156388.7
01544_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01544,REGIONAL EAST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,7,2,212-,SMITH,31,0,31,2024-07-01T00:00:00.000,7648,0,11838,0,0,20726.08,0.0,55875.36,0.0,0.0,7876.06,84477.5
01544_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01544,REGIONAL EAST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,7,2,212-,SMITH,17,0,17,2024-08-01T00:00:00.000,1459,0,1613,0,0,3953.89,0.0,7613.36,0.0,0.0,1184.68,12751.93
01549_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01549,WEST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,18,1,068-,ECTOR,15,0,15,2024-06-01T00:00:00.000,0,42,10261,9246,0,0.0,46.2,48431.92,10170.6,0.0,6307.42,64956.14
01549_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01549,WEST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,18,1,068-,ECTOR,14,0,14,2024-07-01T00:00:00.000,0,24,10741,8535,0,0.0,26.4,50697.52,9388.5,0.0,6445.41,66557.83
01550_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01550,HIGH PLAINS FOOD BANK,Private Non Profit Organization,Private Nonprofit,16,1,188-,POTTER,11,0,11,2024-06-01T00:00:00.000,1795,0,7344,0,676,4864.45,0.0,34663.68,0.0,3190.72,4430.01,47148.86
01550_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01550,HIGH PLAINS FOOD BANK,Private Non Profit Organization,Private Nonprofit,16,1,188-,POTTER,11,0,11,2024-07-01T00:00:00.000,2680,0,8873,0,490,7262.8,0.0,41880.56,0.0,2312.8,5328.18,56784.34
01550_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01550,HIGH PLAINS FOOD BANK,Private Non Profit Organization,Private Nonprofit,16,1,188-,POTTER,4,0,4,2024-08-01T00:00:00.000,25,0,1295,0,0,67.75,0.0,6112.4,0.0,0.0,644.48,6824.63
01551_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01551,WICHITA FALLS AREA FOOD BANK,Private Non Profit Organization,Private Nonprofit,9,2,243-,WICHITA,6,0,6,2024-06-01T00:00:00.000,0,0,5539,4561,0,0.0,0.0,26144.08,5017.1,0.0,2886.73,34047.91
01551_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01551,WICHITA FALLS AREA FOOD BANK,Private Non Profit Organization,Private Nonprofit,9,2,243-,WICHITA,6,0,6,2024-07-01T00:00:00.000,0,0,6511,1622,0,0.0,0.0,30731.92,1784.2,0.0,2888.48,35404.6
01551_8_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01551,WICHITA FALLS AREA FOOD BANK,Private Non Profit Organization,Private Nonprofit,9,2,243-,WICHITA,6,0,6,2024-08-01T00:00:00.000,0,0,1292,126,0,0.0,0.0,6098.24,138.6,0.0,546.73,6783.57
01567_6_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01567,BREAKTHROUGH,Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,2,0,2,2024-06-01T00:00:00.000,1349,0,1350,0,0,3655.79,0.0,6372.0,0.0,0.0,840.16,10867.95
01567_7_2024_SUMMERSFSPCEREIMBURSEMENTS,2023-2024,SUMMERSFSPCEREIMBURSEMENTS,01567,BREAKTHROUGH,Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,2,0,2,2024-07-01T00:00:00.000,2087,0,2029,0,0,5655.77,0.0,9576.88,0.0,0.0,1275.38,16508.03
