odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
01602_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01602,JEFFERSON COUNTY PRECINCT 4,Government Agency,Unit of Government,5,3,123-,JEFFERSON,2,0,2,2025-07-01T00:00:00.000,0,0,2335,0,0,0.0,0.0,11418.15,0.0,0.0,1035.51,12453.66
01602_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01602,JEFFERSON COUNTY PRECINCT 4,Government Agency,Unit of Government,5,3,123-,JEFFERSON,2,0,2,2025-08-01T00:00:00.000,0,0,80,0,0,0.0,0.0,391.2,0.0,0.0,36.63,427.83
01685_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01685,"BOYS & GIRLS CLUB OF AUSTIN COUNTY, INC",Private Non Profit Organization,Private Nonprofit,6,3,,AUSTIN,1,0,1,2025-06-01T00:00:00.000,0,0,1600,1760,0,0.0,0.0,7824.0,2006.4,0.0,1066.4,10896.8
01685_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01685,"BOYS & GIRLS CLUB OF AUSTIN COUNTY, INC",Private Non Profit Organization,Private Nonprofit,6,3,,AUSTIN,1,0,1,2025-07-01T00:00:00.000,0,0,1418,1584,0,0.0,0.0,6934.02,1805.76,0.0,948.49,9688.27
01707_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01707,Intrinsic Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,29,0,29,2025-06-01T00:00:00.000,11584,0,20595,3535,0,32551.04,0.0,100709.55,4029.9,0.0,14264.4,151554.89
01707_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01707,Intrinsic Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,29,0,29,2025-07-01T00:00:00.000,11403,0,20068,3340,0,32042.43,0.0,98132.52,3807.6,0.0,13916.78,147899.33
01707_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01707,Intrinsic Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,16,0,16,2025-08-01T00:00:00.000,285,0,569,100,0,800.85,0.0,2782.41,114.0,0.0,384.7,4081.96
01893_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01893,ARMED SERVICES YMCA CHILD DEVELOPMENT CENTER,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,5,0,5,2025-06-01T00:00:00.000,6984,0,8622,0,0,19625.04,0.0,42161.58,0.0,0.0,6356.84,68143.46
01893_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01893,ARMED SERVICES YMCA CHILD DEVELOPMENT CENTER,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,5,0,5,2025-07-01T00:00:00.000,7995,0,10042,0,0,22465.95,0.0,49105.38,0.0,0.0,7365.14,78936.47
01893_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,01893,ARMED SERVICES YMCA CHILD DEVELOPMENT CENTER,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,4,0,4,2025-08-01T00:00:00.000,290,0,415,0,0,814.9,0.0,2029.35,0.0,0.0,293.17,3137.42
02225_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02225,D.M. Ministries Community Development Corporation,Private Non Profit Organization,Private Nonprofit,10,2,174-,NACOGDOCHES,19,0,19,2025-06-01T00:00:00.000,6333,0,14951,2470,0,17795.73,0.0,73110.39,2815.8,0.0,9765.6,103487.52
02225_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02225,D.M. Ministries Community Development Corporation,Private Non Profit Organization,Private Nonprofit,10,2,174-,NACOGDOCHES,7,0,7,2025-07-01T00:00:00.000,472,0,4140,3249,0,1326.32,0.0,20244.6,3703.86,0.0,2707.59,27982.37
02237_5_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02237,DYESS AFB CDC DEVELOPMENT CENTER,Military Installation,Unit of Government,14,1,221-,TAYLOR,1,0,1,2025-05-01T00:00:00.000,83,0,191,0,0,233.23,0.0,933.99,0.0,0.0,120.92,1288.14
02237_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02237,DYESS AFB CDC DEVELOPMENT CENTER,Military Installation,Unit of Government,14,1,221-,TAYLOR,1,0,1,2025-06-01T00:00:00.000,431,0,779,0,0,1211.11,0.0,3809.31,0.0,0.0,518.84,5539.26
02237_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02237,DYESS AFB CDC DEVELOPMENT CENTER,Military Installation,Unit of Government,14,1,221-,TAYLOR,1,0,1,2025-07-01T00:00:00.000,433,0,805,0,0,1216.73,0.0,3936.45,0.0,0.0,532.72,5685.9
02237_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02237,DYESS AFB CDC DEVELOPMENT CENTER,Military Installation,Unit of Government,14,1,221-,TAYLOR,1,0,1,2025-08-01T00:00:00.000,194,0,342,0,0,545.14,0.0,1672.38,0.0,0.0,229.12,2446.64
02274_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02274,"EL PASO HUMAN SERVICES, INC.",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,5,0,5,2025-06-01T00:00:00.000,0,335,646,1913,2252,0.0,381.9,3158.94,2180.82,11012.28,1799.95,18533.89
02274_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02274,"EL PASO HUMAN SERVICES, INC.",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,5,0,5,2025-07-01T00:00:00.000,0,208,636,2539,2628,0.0,237.12,3110.04,2894.46,12850.92,2057.38,21149.92
02274_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,02274,"EL PASO HUMAN SERVICES, INC.",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,3,0,3,2025-08-01T00:00:00.000,0,0,0,116,109,0.0,0.0,0.0,132.24,533.01,72.1,737.35
03152_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03152,"ROLLING PLAINS MANAGEMENT CORPORATION OF BAYLOR, COTTLE, FOARD,",Private Non Profit Organization,Private Nonprofit,9,2,078-,FOARD,1,0,1,2025-06-01T00:00:00.000,0,0,707,0,0,0.0,0.0,3457.23,0.0,0.0,362.34,3819.57
03152_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03152,"ROLLING PLAINS MANAGEMENT CORPORATION OF BAYLOR, COTTLE, FOARD,",Private Non Profit Organization,Private Nonprofit,9,2,078-,FOARD,1,0,1,2025-07-01T00:00:00.000,0,0,500,0,0,0.0,0.0,2445.0,0.0,0.0,256.25,2701.25
03554_5_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMENS CHRISTIAN ASSOCIATION OF LUBBOCK, TEXAS, INC.",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,1,0,1,2025-05-01T00:00:00.000,0,0,1156,1056,0,0.0,0.0,5652.84,1203.84,0.0,740.29,7596.97
03554_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMENS CHRISTIAN ASSOCIATION OF LUBBOCK, TEXAS, INC.",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,1,0,1,2025-06-01T00:00:00.000,0,0,6758,6285,0,0.0,0.0,33046.62,7164.9,0.0,4343.38,44554.9
03554_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMENS CHRISTIAN ASSOCIATION OF LUBBOCK, TEXAS, INC.",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,1,0,1,2025-07-01T00:00:00.000,0,0,6476,6162,0,0.0,0.0,31667.64,7024.68,0.0,4181.63,42873.95
03554_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMENS CHRISTIAN ASSOCIATION OF LUBBOCK, TEXAS, INC.",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,1,0,1,2025-08-01T00:00:00.000,0,0,1699,1618,0,0.0,0.0,8308.11,1844.52,0.0,1097.26,11249.89
03949_5_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,,JEFFERSON,5,0,5,2025-05-01T00:00:00.000,406,0,454,0,0,1140.86,0.0,2220.06,0.0,0.0,345.35,3706.27
03949_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,,JEFFERSON,34,0,34,2025-06-01T00:00:00.000,19457,0,20032,5,0,54674.17,0.0,97956.48,5.7,0.0,15666.42,168302.77
03949_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,,JEFFERSON,32,0,32,2025-07-01T00:00:00.000,15923,0,17358,45,0,44743.63,0.0,84880.62,51.3,0.0,13320.91,142996.46
03949_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,,JEFFERSON,6,0,6,2025-08-01T00:00:00.000,609,0,609,0,0,1711.29,0.0,2978.01,0.0,0.0,481.11,5170.41
03974_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self-Development),Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,8,0,8,2025-06-01T00:00:00.000,9673,0,10979,0,0,27181.13,0.0,53687.31,0.0,0.0,7099.45,87967.89
03974_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self-Development),Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,8,0,8,2025-07-01T00:00:00.000,8123,0,9691,0,0,22825.63,0.0,47388.99,0.0,0.0,6243.21,76457.83
03974_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self-Development),Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,6,0,6,2025-08-01T00:00:00.000,948,0,1440,0,0,2663.88,0.0,7041.6,0.0,0.0,820.56,10526.04
04007_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,16,0,16,2025-06-01T00:00:00.000,5304,0,11936,7848,0,14904.24,0.0,58367.04,8946.72,0.0,8687.78,90905.78
04007_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,18,0,18,2025-07-01T00:00:00.000,3790,0,15285,12160,0,10649.9,0.0,74743.65,13862.4,0.0,10587.69,109843.64
04007_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,15,0,15,2025-08-01T00:00:00.000,910,0,5586,4403,0,2557.1,0.0,27315.54,5019.42,0.0,3731.78,38623.84
04080_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,3,0,3,2025-06-01T00:00:00.000,3358,0,3699,0,0,9435.98,0.0,18088.11,0.0,0.0,2827.59,30351.68
04080_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,4,0,4,2025-07-01T00:00:00.000,4265,0,4649,0,0,11984.65,0.0,22733.61,0.0,0.0,3566.15,38284.41
04080_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04080,"Village Hands and Hearts, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,2,0,2,2025-08-01T00:00:00.000,142,0,148,0,0,399.02,0.0,723.72,0.0,0.0,115.26,1238.0
04119_5_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,5,0,5,2025-05-01T00:00:00.000,395,0,408,400,0,1109.95,0.0,1995.12,456.0,0.0,374.71,3935.78
04119_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,12,0,12,2025-06-01T00:00:00.000,5154,0,10044,1495,0,14482.74,0.0,49115.16,1704.3,0.0,6787.09,72089.29
04119_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,12,0,12,2025-07-01T00:00:00.000,1930,0,8005,1896,0,5423.3,0.0,39144.45,2161.44,0.0,4903.58,51632.77
04119_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,11,0,11,2025-08-01T00:00:00.000,566,0,2647,504,0,1590.46,0.0,12943.83,574.56,0.0,1584.22,16693.07
04323_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,21,0,21,2025-06-01T00:00:00.000,6452,0,14637,6851,300,18130.12,0.0,71574.93,7810.14,1467.0,10404.78,109386.97
04323_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,22,0,22,2025-07-01T00:00:00.000,7422,0,18852,7603,0,20855.82,0.0,92186.28,8667.42,0.0,12785.68,134495.2
04323_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,19,0,19,2025-08-01T00:00:00.000,287,0,1869,555,0,806.47,0.0,9139.41,632.7,0.0,1115.2,11693.78
04493_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,19,0,19,2025-06-01T00:00:00.000,3213,4003,13804,5213,0,9028.53,4563.42,67501.56,5942.82,0.0,9256.4,96292.73
04493_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,19,0,19,2025-07-01T00:00:00.000,4397,4423,16717,6483,0,12355.57,5042.22,81746.13,7390.62,0.0,11314.47,117849.01
04493_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,18,0,18,2025-08-01T00:00:00.000,1025,1471,5306,2356,0,2880.25,1676.94,25946.34,2685.84,0.0,3539.55,36728.92
04660_5_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,3,0,3,2025-05-01T00:00:00.000,236,0,258,0,0,663.16,0.0,1261.62,0.0,0.0,197.72,2122.5
04660_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,28,0,28,2025-06-01T00:00:00.000,21366,0,22883,0,0,60038.46,0.0,111897.87,0.0,0.0,17656.61,189592.94
04660_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,28,0,28,2025-07-01T00:00:00.000,26136,0,27559,0,0,73442.16,0.0,134763.51,0.0,0.0,21376.73,229582.4
04660_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,28,0,28,2025-08-01T00:00:00.000,5518,0,5986,0,0,15505.58,0.0,29271.54,0.0,0.0,4599.08,49376.2
04838_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04838,BOYS AND GIRLS CLUB OF ZAPATA COUNTY,Private Non Profit Organization,Private Nonprofit,1,5,,ZAPATA,1,0,1,2025-06-01T00:00:00.000,0,0,727,834,0,0.0,0.0,3555.03,950.76,0.0,489.35,4995.14
04838_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,04838,BOYS AND GIRLS CLUB OF ZAPATA COUNTY,Private Non Profit Organization,Private Nonprofit,1,5,,ZAPATA,1,0,1,2025-07-01T00:00:00.000,0,0,808,747,0,0.0,0.0,3951.12,851.58,0.0,518.68,5321.38
05006_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,,CAMERON,20,0,20,2025-07-01T00:00:00.000,19013,0,19172,0,0,53426.53,0.0,93751.08,0.0,0.0,14083.87,161261.48
05006_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,,CAMERON,20,0,20,2025-08-01T00:00:00.000,9772,0,9835,0,0,27459.32,0.0,48093.15,0.0,0.0,7277.29,82829.76
05259_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,05259,K12 ENRICHMENT ACADEMY,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,6,0,6,2025-06-01T00:00:00.000,7051,0,9075,641,0,19813.31,0.0,44376.75,730.74,0.0,5478.61,70399.41
05259_7_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,05259,K12 ENRICHMENT ACADEMY,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,5,0,5,2025-07-01T00:00:00.000,7010,0,8825,1000,0,19698.1,0.0,43154.25,1140.0,0.0,5402.83,69395.18
05259_8_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,05259,K12 ENRICHMENT ACADEMY,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,4,0,4,2025-08-01T00:00:00.000,205,0,555,300,0,576.05,0.0,2713.95,342.0,0.0,313.98,3945.98
05327_6_2025_SUMMERSFSPCEREIMBURSEMENTS,2024-2025,SUMMERSFSPCEREIMBURSEMENTS,05327,"PRESERVATION OF LIFE, INC.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,23,0,23,2025-06-01T00:00:00.000,21395,0,22253,0,0,60119.95,0.0,108817.17,0.0,0.0,17341.77,186278.89
